city_norm,item_id,sept_actual_sales
nashik,10159513,1.0
navsari,10159513,3.0
nellore,10159513,2.0
noida,10159513,102.89999999999999
palwal,10159513,1.0
panchkula,10159513,7.0
pathankot,10159513,1.0
patiala,10159513,2.0
phagwara,10159513,1.0
prayagraj,10159513,33.0
pune,10159513,85.0
puri,10159513,2.0
rajahmundry,10159513,1.0
rajkot,10159513,2.0
rampur,10159513,1.0
ranchi,10159513,12.0
rewari,10159513,3.0
rohtak,10159513,1.0
roorkee,10159513,1.0
rudrapur,10159513,2.0
saharanpur,10159513,3.0
salem,10159513,1.0
satara,10159513,1.0
shillong,10159513,1.0
shimoga,10159513,1.0
sikar,10159513,4.0
siliguri,10159513,5.0
sirsa,10159513,3.0
sitapur,10159513,3.0
solan,10159513,4.0
sonipat,10159513,8.0
surat,10159513,18.0
thrissur,10159513,2.0
trivandrum,10159513,6.0
tumkur,10159513,3.0
udaipur,10159513,5.0
una,10159513,1.0
unnao,10159513,4.0
vadodara,10159513,16.0
vapi,10159513,1.0
varanasi,10159513,40.0
vellore,10159513,2.0
vijayawada,10159513,12.0
vizag,10159513,9.0
vizianagaram,10159513,1.0
warangal,10159513,1.0
yamunanagar,10159513,6.0
zirakpur,10159513,4.0
akola,10159648,2.0
amravati,10159648,2.0
aurangabad,10159648,1.0
bengaluru,10159648,135.0
bhimavaram,10159648,1.0
chandrapur,10159648,3.0
chennai,10159648,257.0
coimbatore,10159648,46.0
davanagere,10159648,1.0
dharwad,10159648,1.0
durg,10159648,6.0
eluru,10159648,1.0
erode,10159648,4.0
gulbarga,10159648,4.0
guntur,10159648,2.0
hosur,10159648,2.0
hyderabad,10159648,235.0
kakinada,10159648,11.0
kochi,10159648,61.0
kurnool,10159648,1.0
madurai,10159648,4.0
mangaluru,10159648,3.0
manipal,10159648,1.0
mumbai,10159648,319.0
mysore,10159648,5.0
nagpur,10159648,32.0
nanded,10159648,2.0
nashik,10159648,2.0
puducherry,10159648,4.0
pune,10159648,36.0
raipur,10159648,11.0
rajahmundry,10159648,4.0
salem,10159648,1.0
shimoga,10159648,1.0
solapur,10159648,3.0
thrissur,10159648,5.0
tiruchirappalli,10159648,5.0
trivandrum,10159648,8.0
tumkur,10159648,1.0
udupi,10159648,1.0
vijayawada,10159648,10.0
vizag,10159648,20.0
agra,10159658,15.0
ahmedabad,10159658,96.0
ajmer,10159658,7.0
aligarh,10159658,3.0
alwar,10159658,4.0
ambala,10159658,1.0
amravati,10159658,1.0
amritsar,10159658,7.0
anand,10159658,1.0
ankleshwar,10159658,3.0
asansol,10159658,1.0
aurangabad,10159658,3.0
ayodhya,10159658,4.0
baddi,10159658,1.0
bahadurgarh,10159658,4.0
barabanki,10159658,1.0
bardhaman,10159658,2.0
bareilly,10159658,11.0
begusarai,10159658,1.0
bengaluru,10159658,166.0
berhampur,10159658,1.0
bharuch,10159658,1.0
bhiwadi,10159658,5.0
bhubaneswar,10159658,5.0
bhuj,10159658,1.0
bikaner,10159658,2.0
bokaro,10159658,3.0
chandigarh,10159658,19.0
chennai,10159658,90.0
chennai,10159658,90.0
coimbatore,10159658,1.0
darbhanga,10159658,1.0
dehradun,10159658,12.0
delhi,10159658,236.0
dhanbad,10159658,6.0
dharamshala,10159658,1.0
durgapur,10159658,2.0
eluru,10159658,2.0
faridabad,10159658,40.0
fatehpur,10159658,4.0
gaya,10159658,1.0
ghaziabad,10159658,28.5
goa,10159658,28.0
gorakhpur,10159658,10.0
guntur,10159658,5.0
gurgaon,10159658,197.0
guwahati,10159658,13.0
gwalior,10159658,1.0
haldwani,10159658,10.0
hamirpur,10159658,1.0
haridwar,10159658,2.0
hazaribagh,10159658,1.0
hisar,10159658,4.0
hyderabad,10159658,75.0
hyderabad,10159658,75.0
jaipur,10159658,59.0
jalandhar,10159658,8.0
jammu,10159658,10.0
jamnagar,10159658,3.0
jamshedpur,10159658,13.0
jhansi,10159658,4.0
jind,10159658,1.0
jodhpur,10159658,11.0
kaithal,10159658,1.0
kakinada,10159658,2.0
kanpur,10159658,34.0
kharagpur,10159658,1.0
kharar,10159658,5.0
kolkata,10159658,197.0
kolkata,10159658,197.0
kota,10159658,7.0
kurukshetra,10159658,1.0
lakhimpur,10159658,2.0
latur,10159658,1.0
lucknow,10159658,81.0
ludhiana,10159658,5.0
manali,10159658,1.0
mangaluru,10159658,1.0
manipal,10159658,1.0
mathura,10159658,2.0
meerut,10159658,8.0
mehsana,10159658,1.0
modinagar,10159658,1.0
mohali,10159658,11.0
moradabad,10159658,1.0
mumbai,10159658,162.0
mumbai,10159658,162.0
muzaffarnagar,10159658,3.0
muzaffarpur,10159658,3.0
mysore,10159658,3.0
nadiad,10159658,2.0
nashik,10159658,2.0
nellore,10159658,1.0
noida,10159658,66.5
palwal,10159658,2.0
panipat,10159658,2.0
pathankot,10159658,1.0
patiala,10159658,2.0
patna,10159658,29.0
patna,10159658,29.0
prayagraj,10159658,10.0
pune,10159658,81.0
pune,10159658,81.0
purnia,10159658,4.0
raebareli,10159658,1.0
rajahmundry,10159658,2.0
rajkot,10159658,15.0
rampur,10159658,1.0
ranchi,10159658,11.0
rishikesh,10159658,2.0
rohtak,10159658,2.0
rudrapur,10159658,3.0
saharanpur,10159658,3.0
satara,10159658,1.0
satna,10159658,1.0
shillong,10159658,6.0
shimoga,10159658,2.0
sikar,10159658,4.0
siliguri,10159658,5.0
sirsa,10159658,2.0
sitapur,10159658,1.0
solan,10159658,2.0
sonipat,10159658,10.0
surat,10159658,22.0
tirupati,10159658,1.0
udaipur,10159658,14.0
unnao,10159658,2.0
vadodara,10159658,38.0
vapi,10159658,4.0
varanasi,10159658,16.0
vijayawada,10159658,7.0
vizag,10159658,9.0
vizianagaram,10159658,2.0
vrindavan,10159658,1.0
warangal,10159658,1.0
zirakpur,10159658,3.0
agra,10159659,27.0
akola,10159659,2.0
aligarh,10159659,11.0
ambala,10159659,3.0
amravati,10159659,6.0
aurangabad,10159659,2.0
bahadurgarh,10159659,6.0
ballari,10159659,5.0
bareilly,10159659,2.0
bathinda,10159659,4.0
belgaum,10159659,3.0
bengaluru,10159659,1053.0
bhimavaram,10159659,1.0
bhiwadi,10159659,8.0
bhiwani,10159659,7.0
bidar,10159659,2.0
bijapur,10159659,1.0
chandrapur,10159659,1.0
chennai,10159659,205.0
coimbatore,10159659,38.0
davanagere,10159659,2.0
delhi,10159659,770.0
dharwad,10159659,4.0
durg,10159659,10.0
eluru,10159659,2.0
erode,10159659,2.0
faridabad,10159659,68.0
farrukhabad,10159659,1.0
ghaziabad,10159659,107.39999999999999
gulbarga,10159659,25.0
guntur,10159659,3.0
gurgaon,10159659,583.0
gwalior,10159659,2.0
haldwani,10159659,12.0
hassan,10159659,8.0
hisar,10159659,2.0
hosur,10159659,5.0
hubli,10159659,4.0
hyderabad,10159659,571.0
jhansi,10159659,5.0
kaithal,10159659,1.0
kakinada,10159659,1.0
kanpur,10159659,11.0
karnal,10159659,7.0
kochi,10159659,36.0
kottayam,10159659,1.0
kozhikode,10159659,4.0
lucknow,10159659,19.0
mainpuri,10159659,1.0
mangaluru,10159659,10.0
manipal,10159659,6.0
mathura,10159659,3.0
meerut,10159659,24.0
moradabad,10159659,1.0
mumbai,10159659,745.0
muzaffarnagar,10159659,1.0
mysore,10159659,21.0
nagpur,10159659,40.0
nanded,10159659,4.0
nashik,10159659,2.0
nellore,10159659,4.0
noida,10159659,250.6
panipat,10159659,9.0
puducherry,10159659,5.0
pune,10159659,47.0
raipur,10159659,28.0
rajahmundry,10159659,6.0
rampur,10159659,2.0
rewari,10159659,5.0
rohtak,10159659,21.0
saharanpur,10159659,1.0
salem,10159659,8.0
sangrur,10159659,1.0
shimoga,10159659,10.0
sirsa,10159659,2.0
solapur,10159659,6.0
sonipat,10159659,27.0
thrissur,10159659,6.0
tiruchirappalli,10159659,1.0
tirupati,10159659,4.0
trivandrum,10159659,11.0
tumkur,10159659,2.0
udupi,10159659,6.0
vellore,10159659,2.0
vijayawada,10159659,21.0
vizag,10159659,47.0
vizianagaram,10159659,2.0
warangal,10159659,1.0
yamunanagar,10159659,4.0
zirakpur,10159659,1.0
ballari,10159675,1.0
bengaluru,10159675,18.0
bidar,10159675,1.0
chennai,10159675,11.0
dharwad,10159675,1.0
gulbarga,10159675,2.0
hosur,10159675,1.0
hyderabad,10159675,50.0
kurnool,10159675,1.0
mumbai,10159675,5.0
mysore,10159675,3.0
nellore,10159675,1.0
pune,10159675,2.0
solapur,10159675,1.0
agra,10159797,19.0
ahmedabad,10159797,92.0
ahmednagar,10159797,1.0
ajmer,10159797,13.0
aligarh,10159797,10.0
alwar,10159797,3.0
ambala,10159797,3.0
amritsar,10159797,18.0
anand,10159797,3.0
ankleshwar,10159797,1.0
asansol,10159797,14.0
aurangabad,10159797,2.0
ayodhya,10159797,5.0
bahadurgarh,10159797,6.0
barabanki,10159797,2.0
bardhaman,10159797,3.0
bareilly,10159797,17.0
bathinda,10159797,5.0
begusarai,10159797,4.0
bengaluru,10159797,88.0
berhampur,10159797,2.0
bhagalpur,10159797,4.0
bhavnagar,10159797,3.0
bhiwadi,10159797,7.0
bhubaneswar,10159797,27.0
bhuj,10159797,2.0
bijapur,10159797,1.0
bikaner,10159797,3.0
bokaro,10159797,4.0
chandigarh,10159797,32.0
chennai,10159797,52.0
coimbatore,10159797,4.0
cuttack,10159797,1.0
darbhanga,10159797,3.0
delhi,10159797,406.0
deoghar,10159797,3.0
deoria,10159797,1.0
dhanbad,10159797,13.0
dharamshala,10159797,1.0
dharwad,10159797,3.0
durgapur,10159797,19.0
eluru,10159797,5.0
erode,10159797,1.0
faridabad,10159797,34.0
farrukhabad,10159797,2.0
fatehpur,10159797,4.0
firozabad,10159797,1.0
gandhidham,10159797,3.0
gaya,10159797,7.0
ghaziabad,10159797,90.3
goa,10159797,28.0
gonda,10159797,2.0
gorakhpur,10159797,21.0
guntur,10159797,1.0
gurgaon,10159797,178.0
guwahati,10159797,36.0
gwalior,10159797,27.0
haldwani,10159797,24.0
hamirpur,10159797,2.0
hapur,10159797,2.0
hazaribagh,10159797,6.0
hisar,10159797,8.0
hosur,10159797,2.0
hyderabad,10159797,56.0
jabalpur,10159797,18.0
jaipur,10159797,150.0
jalandhar,10159797,12.0
jammu,10159797,11.0
jamnagar,10159797,7.0
jamshedpur,10159797,33.0
jaunpur,10159797,8.0
jhansi,10159797,9.0
jind,10159797,1.0
jodhpur,10159797,14.0
kakinada,10159797,1.0
kanpur,10159797,91.0
kapurthala,10159797,3.0
karnal,10159797,4.0
kharagpur,10159797,3.0
kharar,10159797,9.0
kochi,10159797,8.0
kolhapur,10159797,1.0
kolkata,10159797,314.0
kota,10159797,8.0
lakhimpur,10159797,5.0
lucknow,10159797,194.0
ludhiana,10159797,13.0
madurai,10159797,2.0
manipal,10159797,1.0
mathura,10159797,5.0
meerut,10159797,19.0
mehsana,10159797,1.0
mohali,10159797,28.0
moradabad,10159797,8.0
mumbai,10159797,267.0
muzaffarnagar,10159797,3.0
muzaffarpur,10159797,5.0
mysore,10159797,2.0
nashik,10159797,9.0
nellore,10159797,2.0
nizamabad,10159797,1.0
noida,10159797,210.7
palwal,10159797,1.0
panchkula,10159797,6.0
panipat,10159797,3.0
patiala,10159797,5.0
patna,10159797,80.0
phagwara,10159797,1.0
prayagraj,10159797,33.0
pune,10159797,114.0
puri,10159797,2.0
purnia,10159797,4.0
raebareli,10159797,2.0
rajahmundry,10159797,3.0
rajkot,10159797,12.0
rampur,10159797,4.0
ranchi,10159797,72.0
rewa,10159797,4.0
rewari,10159797,1.0
rishikesh,10159797,19.0
rohtak,10159797,10.0
roorkee,10159797,5.0
saharanpur,10159797,4.0
sangli,10159797,7.0
satna,10159797,1.0
shillong,10159797,18.0
sikar,10159797,2.0
siliguri,10159797,10.0
sitapur,10159797,1.0
solan,10159797,2.0
solapur,10159797,2.0
sonipat,10159797,5.0
sri ganganagar,10159797,2.0
surat,10159797,46.0
udaipur,10159797,16.0
udupi,10159797,1.0
unnao,10159797,1.0
vadodara,10159797,32.0
vapi,10159797,7.0
varanasi,10159797,57.0
vellore,10159797,1.0
vijayawada,10159797,5.0
vizag,10159797,6.0
vizianagaram,10159797,5.0
vrindavan,10159797,1.0
yamunanagar,10159797,2.0
zirakpur,10159797,13.0
agra,10159798,21.0
ahmedabad,10159798,216.0
ajmer,10159798,21.0
akola,10159798,6.0
aligarh,10159798,7.0
alwar,10159798,8.0
ambala,10159798,8.0
amravati,10159798,4.0
amritsar,10159798,37.0
anand,10159798,7.0
ankleshwar,10159798,4.0
asansol,10159798,12.0
aurangabad,10159798,6.0
ayodhya,10159798,1.0
bahadurgarh,10159798,16.0
ballari,10159798,1.0
bardhaman,10159798,3.0
bareilly,10159798,14.0
batala,10159798,1.0
bathinda,10159798,5.0
begusarai,10159798,6.0
belgaum,10159798,2.0
bengaluru,10159798,142.0
bhagalpur,10159798,3.0
bharuch,10159798,5.0
bhavnagar,10159798,2.0
bhiwadi,10159798,3.0
bhiwani,10159798,1.0
bhopal,10159798,185.0
bhubaneswar,10159798,33.0
bhuj,10159798,1.0
bijapur,10159798,1.0
bikaner,10159798,10.0
chandigarh,10159798,68.0
chandrapur,10159798,1.0
chennai,10159798,8.0
coimbatore,10159798,2.0
cuttack,10159798,1.0
darbhanga,10159798,3.0
dehradun,10159798,120.0
delhi,10159798,525.0
deoghar,10159798,4.0
deoria,10159798,1.0
dewas,10159798,6.0
dhanbad,10159798,12.0
dharamshala,10159798,2.0
dharwad,10159798,1.0
durgapur,10159798,12.0
eluru,10159798,7.0
erode,10159798,1.0
faridabad,10159798,50.0
farrukhabad,10159798,1.0
fatehpur,10159798,1.0
firozabad,10159798,1.0
firozpur,10159798,2.0
gandhidham,10159798,7.0
gaya,10159798,3.0
ghaziabad,10159798,92.39999999999999
goa,10159798,31.0
gorakhpur,10159798,35.0
gulbarga,10159798,2.0
guntur,10159798,4.0
gurgaon,10159798,300.0
guwahati,10159798,54.0
gwalior,10159798,15.0
haldwani,10159798,17.0
hapur,10159798,2.0
haridwar,10159798,26.0
hazaribagh,10159798,2.0
hisar,10159798,7.0
hoshiarpur,10159798,2.0
hyderabad,10159798,74.0
indore,10159798,228.0
jabalpur,10159798,14.0
jaipur,10159798,173.0
jalandhar,10159798,36.0
jalgaon,10159798,3.0
jammu,10159798,25.0
jamnagar,10159798,3.0
jamshedpur,10159798,40.0
jaunpur,10159798,14.0
jhansi,10159798,2.0
jind,10159798,1.0
jodhpur,10159798,30.0
junagadh,10159798,2.0
kakinada,10159798,2.0
kanpur,10159798,69.0
kapurthala,10159798,4.0
karnal,10159798,7.0
kharagpur,10159798,2.0
kharar,10159798,23.0
kochi,10159798,13.0
kolhapur,10159798,5.0
kolkata,10159798,445.0
kota,10159798,16.0
kotdwar,10159798,1.0
kottayam,10159798,2.0
kurukshetra,10159798,6.0
lakhimpur,10159798,2.0
latur,10159798,1.0
lucknow,10159798,159.0
ludhiana,10159798,51.0
madurai,10159798,3.0
manali,10159798,1.0
mathura,10159798,5.0
meerut,10159798,23.0
mehsana,10159798,2.0
mohali,10159798,34.0
moradabad,10159798,15.0
mumbai,10159798,409.0
muzaffarnagar,10159798,4.0
muzaffarpur,10159798,6.0
mysore,10159798,3.0
nadiad,10159798,1.0
nagpur,10159798,34.0
nanded,10159798,1.0
narmadapuram,10159798,2.0
nashik,10159798,16.0
navsari,10159798,4.0
nellore,10159798,1.0
noida,10159798,215.6
palwal,10159798,4.0
panchkula,10159798,20.0
panipat,10159798,4.0
pathankot,10159798,4.0
patiala,10159798,15.0
patna,10159798,71.0
phagwara,10159798,6.0
prayagraj,10159798,97.0
pune,10159798,219.0
purnia,10159798,4.0
rajahmundry,10159798,3.0
rajkot,10159798,18.0
rampur,10159798,7.0
ranchi,10159798,65.0
ratlam,10159798,2.0
rewa,10159798,7.0
rewari,10159798,4.0
rishikesh,10159798,9.0
rohtak,10159798,20.0
roorkee,10159798,10.0
rudrapur,10159798,8.0
saharanpur,10159798,1.0
sangli,10159798,1.0
sangrur,10159798,1.0
satna,10159798,3.0
shillong,10159798,20.0
shimoga,10159798,2.0
sikar,10159798,5.0
siliguri,10159798,23.0
sirsa,10159798,1.0
sonipat,10159798,19.0
sri ganganagar,10159798,3.0
sundar nagar,10159798,3.0
surat,10159798,77.0
tirupati,10159798,1.0
trivandrum,10159798,2.0
udaipur,10159798,42.0
ujjain,10159798,11.0
unnao,10159798,1.0
vadodara,10159798,54.0
vapi,10159798,6.0
varanasi,10159798,109.0
vijayawada,10159798,1.0
vizag,10159798,11.0
vizianagaram,10159798,1.0
vrindavan,10159798,1.0
warangal,10159798,1.0
yamunanagar,10159798,2.0
zirakpur,10159798,25.0
agra,10159799,5.0
ahmedabad,10159799,66.0
ajmer,10159799,1.0
aligarh,10159799,6.0
alwar,10159799,3.0
amritsar,10159799,4.0
anand,10159799,2.0
asansol,10159799,2.0
ayodhya,10159799,1.0
baddi,10159799,2.0
bahadurgarh,10159799,9.0
barabanki,10159799,1.0
bardhaman,10159799,1.0
bareilly,10159799,7.0
batala,10159799,1.0
bathinda,10159799,1.0
begusarai,10159799,2.0
bengaluru,10159799,40.0
berhampur,10159799,1.0
bhagalpur,10159799,2.0
bhavnagar,10159799,7.0
bhiwadi,10159799,2.0
bhiwani,10159799,1.0
bhopal,10159799,22.0
bhubaneswar,10159799,21.0
bidar,10159799,1.0
bikaner,10159799,3.0
chandigarh,10159799,7.0
chennai,10159799,23.0
cuttack,10159799,2.0
darbhanga,10159799,1.0
dehradun,10159799,2.0
delhi,10159799,149.0
deoghar,10159799,1.0
deoria,10159799,2.0
dhanbad,10159799,1.0
durgapur,10159799,2.0
eluru,10159799,1.0
faridabad,10159799,17.0
farrukhabad,10159799,2.0
fatehpur,10159799,1.0
firozpur,10159799,2.0
gandhidham,10159799,2.0
ghaziabad,10159799,25.2
gorakhpur,10159799,13.0
guntur,10159799,2.0
gurgaon,10159799,80.0
guwahati,10159799,21.0
gwalior,10159799,7.0
haldwani,10159799,16.0
hamirpur,10159799,1.0
hapur,10159799,1.0
hisar,10159799,3.0
hoshiarpur,10159799,1.0
hyderabad,10159799,28.0
indore,10159799,55.0
jabalpur,10159799,5.0
jaipur,10159799,30.0
jalandhar,10159799,3.0
jammu,10159799,8.0
jamnagar,10159799,2.0
jamshedpur,10159799,15.0
jaunpur,10159799,3.0
jhansi,10159799,3.0
jind,10159799,1.0
jodhpur,10159799,6.0
kaithal,10159799,2.0
kalol,10159799,1.0
kanpur,10159799,26.0
karnal,10159799,4.0
khanna,10159799,1.0
kharagpur,10159799,1.0
kharar,10159799,13.0
kochi,10159799,5.0
kolkata,10159799,142.0
kota,10159799,2.0
kozhikode,10159799,1.0
kurnool,10159799,2.0
kurukshetra,10159799,1.0
lakhimpur,10159799,2.0
lucknow,10159799,72.0
ludhiana,10159799,7.0
mainpuri,10159799,1.0
manipal,10159799,1.0
mathura,10159799,1.0
meerut,10159799,3.0
mehsana,10159799,3.0
modinagar,10159799,1.0
mohali,10159799,5.0
moradabad,10159799,12.0
mumbai,10159799,171.0
muzaffarnagar,10159799,4.0
muzaffarpur,10159799,3.0
mysore,10159799,2.0
nashik,10159799,2.0
navsari,10159799,1.0
nellore,10159799,1.0
noida,10159799,58.79999999999999
palwal,10159799,1.0
panchkula,10159799,2.0
panipat,10159799,6.0
patiala,10159799,1.0
patna,10159799,6.0
prayagraj,10159799,13.0
pune,10159799,69.0
puri,10159799,2.0
purnia,10159799,2.0
raebareli,10159799,1.0
rajahmundry,10159799,1.0
rajkot,10159799,6.0
rampur,10159799,1.0
ranchi,10159799,21.0
rewa,10159799,1.0
rewari,10159799,2.0
rishikesh,10159799,7.0
rohtak,10159799,5.0
roorkee,10159799,4.0
saharanpur,10159799,4.0
shillong,10159799,2.0
sikar,10159799,5.0
siliguri,10159799,4.0
sirsa,10159799,4.0
sitapur,10159799,2.0
sonipat,10159799,5.0
sri ganganagar,10159799,2.0
surat,10159799,2.0
thrissur,10159799,1.0
trivandrum,10159799,3.0
udaipur,10159799,8.0
ujjain,10159799,1.0
una,10159799,1.0
vadodara,10159799,21.0
varanasi,10159799,34.0
vijayawada,10159799,3.0
vizag,10159799,4.0
vrindavan,10159799,2.0
warangal,10159799,1.0
yamunanagar,10159799,1.0
zirakpur,10159799,5.0
agra,10160080,13.0
ahmedabad,10160080,31.0
ajmer,10160080,5.0
aligarh,10160080,2.0
alwar,10160080,7.0
ambala,10160080,5.0
amritsar,10160080,9.0
ankleshwar,10160080,1.0
asansol,10160080,1.0
aurangabad,10160080,1.0
ayodhya,10160080,5.0
baddi,10160080,1.0
bahadurgarh,10160080,4.0
ballari,10160080,3.0
barabanki,10160080,4.0
bardhaman,10160080,9.0
bareilly,10160080,6.0
batala,10160080,1.0
bathinda,10160080,6.0
belgaum,10160080,4.0
bengaluru,10160080,164.0
berhampur,10160080,1.0
bharuch,10160080,3.0
bhavnagar,10160080,1.0
bhimavaram,10160080,1.0
bhiwadi,10160080,11.0
bhubaneswar,10160080,18.0
bidar,10160080,2.0
bikaner,10160080,2.0
bokaro,10160080,5.0
chandigarh,10160080,24.0
chennai,10160080,66.0
cuttack,10160080,6.0
davanagere,10160080,1.0
dehradun,10160080,13.0
delhi,10160080,278.0
deoghar,10160080,2.0
dhanbad,10160080,7.0
dharamshala,10160080,2.0
dharwad,10160080,1.0
durgapur,10160080,2.0
faridabad,10160080,25.0
fatehpur,10160080,3.0
firozabad,10160080,1.0
gandhidham,10160080,3.0
gaya,10160080,1.0
ghaziabad,10160080,39.3
goa,10160080,16.0
gonda,10160080,1.0
gorakhpur,10160080,7.0
gulbarga,10160080,2.0
guntur,10160080,5.0
gurgaon,10160080,109.0
guwahati,10160080,15.0
gwalior,10160080,7.0
haldwani,10160080,5.0
hamirpur,10160080,2.0
hapur,10160080,1.0
haridwar,10160080,3.0
hassan,10160080,1.0
hazaribagh,10160080,4.0
hisar,10160080,5.0
hoshiarpur,10160080,1.0
hosur,10160080,1.0
hubli,10160080,1.0
hyderabad,10160080,73.0
jaipur,10160080,53.0
jalandhar,10160080,18.0
jammu,10160080,18.0
jamnagar,10160080,3.0
jamshedpur,10160080,31.0
jaunpur,10160080,2.0
jhansi,10160080,6.0
jodhpur,10160080,4.0
kaithal,10160080,1.0
kakinada,10160080,3.0
kanpur,10160080,38.0
kapurthala,10160080,1.0
karnal,10160080,2.0
khanna,10160080,1.0
kharagpur,10160080,5.0
kharar,10160080,10.0
kolhapur,10160080,1.0
kolkata,10160080,403.0
kota,10160080,8.0
kotdwar,10160080,1.0
kurnool,10160080,1.0
kurukshetra,10160080,3.0
lakhimpur,10160080,1.0
lucknow,10160080,102.0
ludhiana,10160080,14.0
mainpuri,10160080,2.0
manipal,10160080,3.0
mathura,10160080,6.0
meerut,10160080,14.0
mehsana,10160080,1.0
modinagar,10160080,2.0
moga,10160080,6.0
mohali,10160080,16.0
moradabad,10160080,5.0
mumbai,10160080,148.0
muzaffarnagar,10160080,2.0
mysore,10160080,4.0
nagpur,10160080,2.0
nashik,10160080,4.0
nellore,10160080,2.0
noida,10160080,91.69999999999999
palwal,10160080,2.0
panchkula,10160080,3.0
panipat,10160080,10.0
pathankot,10160080,3.0
patiala,10160080,9.0
phagwara,10160080,3.0
prayagraj,10160080,16.0
puducherry,10160080,1.0
pune,10160080,100.0
puri,10160080,4.0
raebareli,10160080,2.0
rajahmundry,10160080,4.0
rajkot,10160080,4.0
rajpura,10160080,2.0
ranchi,10160080,32.0
rewari,10160080,2.0
rishikesh,10160080,1.0
rohtak,10160080,2.0
roorkee,10160080,3.0
rudrapur,10160080,1.0
saharanpur,10160080,3.0
sangrur,10160080,1.0
satara,10160080,1.0
shillong,10160080,2.0
sikar,10160080,1.0
siliguri,10160080,2.0
sirsa,10160080,1.0
sitapur,10160080,1.0
solapur,10160080,3.0
sonipat,10160080,9.0
sri ganganagar,10160080,1.0
surat,10160080,9.0
tiruchirappalli,10160080,2.0
tirupati,10160080,1.0
trivandrum,10160080,6.0
tumkur,10160080,1.0
udaipur,10160080,6.0
unnao,10160080,1.0
vadodara,10160080,13.0
vapi,10160080,6.0
varanasi,10160080,17.0
vijayawada,10160080,8.0
vizag,10160080,10.0
vizianagaram,10160080,3.0
vrindavan,10160080,3.0
warangal,10160080,5.0
yamunanagar,10160080,3.0
zirakpur,10160080,10.0
agra,10160081,9.0
ahmedabad,10160081,6.0
ajmer,10160081,1.0
akola,10160081,1.0
aligarh,10160081,5.0
alwar,10160081,3.0
ambala,10160081,2.0
amritsar,10160081,4.0
anand,10160081,1.0
asansol,10160081,1.0
ayodhya,10160081,2.0
bahadurgarh,10160081,1.0
ballari,10160081,1.0
barabanki,10160081,1.0
bareilly,10160081,3.0
batala,10160081,2.0
bathinda,10160081,1.0
bengaluru,10160081,60.0
bhimavaram,10160081,1.0
bhiwadi,10160081,5.0
bhiwani,10160081,1.0
bhubaneswar,10160081,3.0
bidar,10160081,1.0
bikaner,10160081,1.0
bokaro,10160081,2.0
chandigarh,10160081,10.0
chennai,10160081,21.0
coimbatore,10160081,1.0
cuttack,10160081,1.0
dehradun,10160081,10.0
delhi,10160081,128.0
dharamshala,10160081,1.0
dharwad,10160081,1.0
faridabad,10160081,19.0
farrukhabad,10160081,1.0
ghaziabad,10160081,27.9
goa,10160081,5.0
gorakhpur,10160081,2.0
gurgaon,10160081,39.0
guwahati,10160081,3.0
gwalior,10160081,3.0
haldwani,10160081,1.0
hamirpur,10160081,1.0
hapur,10160081,1.0
haridwar,10160081,4.0
hisar,10160081,2.0
hoshiarpur,10160081,1.0
hosur,10160081,1.0
hyderabad,10160081,18.0
jaipur,10160081,28.0
jalandhar,10160081,17.0
jammu,10160081,5.0
jamnagar,10160081,2.0
jamshedpur,10160081,2.0
jaunpur,10160081,2.0
jhansi,10160081,1.0
jind,10160081,1.0
jodhpur,10160081,3.0
kaithal,10160081,1.0
kanpur,10160081,24.0
kharar,10160081,1.0
kolkata,10160081,110.0
kota,10160081,4.0
kotdwar,10160081,1.0
latur,10160081,1.0
lucknow,10160081,69.0
ludhiana,10160081,7.0
mainpuri,10160081,1.0
mangaluru,10160081,1.0
manipal,10160081,1.0
mathura,10160081,2.0
meerut,10160081,7.0
modinagar,10160081,1.0
moga,10160081,1.0
mohali,10160081,7.0
moradabad,10160081,5.0
mumbai,10160081,35.0
muzaffarnagar,10160081,1.0
mysore,10160081,1.0
nanded,10160081,1.0
nellore,10160081,1.0
noida,10160081,65.1
palwal,10160081,1.0
panchkula,10160081,2.0
panipat,10160081,3.0
patiala,10160081,2.0
prayagraj,10160081,8.0
pune,10160081,27.0
puri,10160081,2.0
raebareli,10160081,1.0
rajkot,10160081,4.0
ranchi,10160081,2.0
rewa,10160081,1.0
rewari,10160081,1.0
rishikesh,10160081,2.0
rohtak,10160081,3.0
rudrapur,10160081,1.0
saharanpur,10160081,1.0
salem,10160081,3.0
shillong,10160081,2.0
sirsa,10160081,1.0
sitapur,10160081,3.0
sonipat,10160081,2.0
surat,10160081,5.0
udaipur,10160081,2.0
vadodara,10160081,1.0
varanasi,10160081,5.0
vizag,10160081,4.0
warangal,10160081,1.0
yamunanagar,10160081,1.0
zirakpur,10160081,10.0
jaipur,10160082,1.0
mumbai,10160082,1.0
surat,10160082,1.0
agra,10160085,2.0
ahmedabad,10160085,5.0
alwar,10160085,1.0
bahadurgarh,10160085,2.0
bareilly,10160085,1.0
bathinda,10160085,1.0
begusarai,10160085,1.0
bengaluru,10160085,22.0
bhagalpur,10160085,1.0
bhopal,10160085,3.0
chennai,10160085,3.0
davanagere,10160085,1.0
dehradun,10160085,2.0
delhi,10160085,18.0
dhanbad,10160085,1.0
faridabad,10160085,3.0
ghaziabad,10160085,0.8999999999999999
