city_norm,item_id,oct_actual_sales
muzaffarnagar,10106292,3.0
muzaffarpur,10106292,7.0
mysore,10106292,9.0
nadiad,10106292,1.0
nanded,10106292,1.0
noida,10106292,69.3
panipat,10106292,4.0
patna,10106292,35.0
prayagraj,10106292,20.0
pune,10106292,52.0
puri,10106292,1.0
purnia,10106292,2.0
rajkot,10106292,6.0
ranchi,10106292,13.0
rewa,10106292,2.0
rewari,10106292,4.0
rohtak,10106292,8.0
rudrapur,10106292,2.0
saharanpur,10106292,2.0
satna,10106292,1.0
shillong,10106292,5.0
shimoga,10106292,1.0
siliguri,10106292,7.0
sonipat,10106292,12.0
surat,10106292,5.0
tumkur,10106292,1.0
udaipur,10106292,6.0
unnao,10106292,1.0
vadodara,10106292,6.0
varanasi,10106292,25.0
vijayawada,10106292,1.0
yamunanagar,10106292,3.0
ballari,10108004,2.0
bengaluru,10108004,198.0
bijapur,10108004,1.0
davanagere,10108004,1.0
hassan,10108004,2.0
hosur,10108004,1.0
hubli,10108004,1.0
mangaluru,10108004,9.0
mysore,10108004,9.0
shimoga,10108004,3.0
tumkur,10108004,3.0
agra,10110034,36.0
ahmedabad,10110034,131.0
ahmednagar,10110034,2.0
ajmer,10110034,8.0
aligarh,10110034,5.0
alwar,10110034,4.0
ambala,10110034,2.0
amritsar,10110034,11.0
anand,10110034,3.0
asansol,10110034,8.0
aurangabad,10110034,2.0
ayodhya,10110034,1.0
baddi,10110034,1.0
bahadurgarh,10110034,4.0
barabanki,10110034,2.0
bardhaman,10110034,7.0
bareilly,10110034,18.0
batala,10110034,2.0
bathinda,10110034,4.0
begusarai,10110034,4.0
bengaluru,10110034,272.0
berhampur,10110034,4.0
bhagalpur,10110034,6.0
bhavnagar,10110034,2.0
bhimavaram,10110034,1.0
bhiwadi,10110034,10.0
bhopal,10110034,84.0
bhubaneswar,10110034,30.0
bhuj,10110034,2.0
bidar,10110034,1.0
bihar sharif,10110034,1.0
bijapur,10110034,2.0
bijnor,10110034,1.0
bikaner,10110034,4.0
bokaro,10110034,15.0
chandigarh,10110034,28.0
chennai,10110034,69.0
coimbatore,10110034,1.0
cuttack,10110034,3.0
darbhanga,10110034,3.0
dehradun,10110034,3.0
delhi,10110034,462.0
deoghar,10110034,4.0
dewas,10110034,1.0
dhanbad,10110034,6.0
dharamshala,10110034,2.0
dharwad,10110034,3.0
durgapur,10110034,5.0
eluru,10110034,1.0
faridabad,10110034,46.0
fatehpur,10110034,4.0
firozabad,10110034,2.0
gandhidham,10110034,2.0
gaya,10110034,10.0
ghaziabad,10110034,68.1
goa,10110034,34.0
gonda,10110034,2.0
gorakhpur,10110034,17.0
gulbarga,10110034,2.0
gurgaon,10110034,154.0
guwahati,10110034,46.0
gwalior,10110034,18.0
haldwani,10110034,3.0
hamirpur,10110034,2.0
hardoi,10110034,3.0
hazaribagh,10110034,2.0
hisar,10110034,8.0
hoshiarpur,10110034,1.0
hosur,10110034,1.0
hubli,10110034,2.0
hyderabad,10110034,42.0
indore,10110034,68.0
jabalpur,10110034,13.0
jaipur,10110034,127.0
jalandhar,10110034,15.0
jammu,10110034,10.0
jamnagar,10110034,4.0
jamshedpur,10110034,30.0
jaunpur,10110034,3.0
jhansi,10110034,3.0
jind,10110034,1.0
jodhpur,10110034,15.0
junagadh,10110034,1.0
kaithal,10110034,1.0
kalol,10110034,1.0
kanpur,10110034,72.0
karnal,10110034,13.0
kashipur,10110034,1.0
kharagpur,10110034,5.0
kharar,10110034,15.0
kochi,10110034,31.0
kolhapur,10110034,2.0
kolkata,10110034,416.0
kota,10110034,26.0
kozhikode,10110034,2.0
kurukshetra,10110034,2.0
lakhimpur,10110034,4.0
lucknow,10110034,181.0
ludhiana,10110034,16.0
mainpuri,10110034,1.0
manali,10110034,1.0
mangaluru,10110034,2.0
manipal,10110034,2.0
mathura,10110034,5.0
meerut,10110034,29.0
mehsana,10110034,3.0
modinagar,10110034,4.0
mohali,10110034,19.0
moradabad,10110034,5.0
mumbai,10110034,340.0
muzaffarnagar,10110034,2.0
muzaffarpur,10110034,12.0
mysore,10110034,8.0
nadiad,10110034,1.0
nashik,10110034,7.0
navsari,10110034,5.0
nellore,10110034,1.0
noida,10110034,158.89999999999998
palwal,10110034,1.0
panchkula,10110034,14.0
panipat,10110034,10.0
pathankot,10110034,1.0
patiala,10110034,7.0
patna,10110034,76.0
phagwara,10110034,2.0
prayagraj,10110034,32.0
puducherry,10110034,1.0
pune,10110034,178.0
puri,10110034,1.0
purnia,10110034,5.0
raebareli,10110034,1.0
rajkot,10110034,17.0
rampur,10110034,3.0
ranchi,10110034,58.0
rewa,10110034,9.0
rewari,10110034,5.0
rishikesh,10110034,2.0
rohtak,10110034,13.0
roorkee,10110034,5.0
saharanpur,10110034,3.0
sangrur,10110034,1.0
satara,10110034,2.0
satna,10110034,2.0
shillong,10110034,11.0
shimoga,10110034,2.0
sikar,10110034,4.0
siliguri,10110034,11.0
sirsa,10110034,1.0
sitapur,10110034,2.0
sonipat,10110034,16.0
surat,10110034,26.0
thrissur,10110034,1.0
tiruchirappalli,10110034,1.0
tirupati,10110034,1.0
trivandrum,10110034,4.0
udaipur,10110034,7.0
udupi,10110034,3.0
ujjain,10110034,3.0
una,10110034,1.0
unnao,10110034,4.0
vadodara,10110034,39.0
vapi,10110034,2.0
varanasi,10110034,45.0
vellore,10110034,1.0
vijayawada,10110034,2.0
vizag,10110034,3.0
vrindavan,10110034,3.0
warangal,10110034,5.0
yamunanagar,10110034,3.0
zirakpur,10110034,14.0
asansol,10110491,2.0
bardhaman,10110491,7.0
begusarai,10110491,2.0
bhagalpur,10110491,5.0
bhubaneswar,10110491,5.0
cuttack,10110491,1.0
darbhanga,10110491,2.0
deoghar,10110491,1.0
dhanbad,10110491,6.0
gaya,10110491,4.0
guwahati,10110491,1.0
jamshedpur,10110491,8.0
kharagpur,10110491,3.0
kolkata,10110491,173.0
muzaffarpur,10110491,13.0
patna,10110491,49.0
purnia,10110491,3.0
ranchi,10110491,5.0
agra,10113337,14.0
ahmedabad,10113337,57.0
ahmednagar,10113337,1.0
ajmer,10113337,7.0
aligarh,10113337,5.0
alwar,10113337,2.0
ambala,10113337,2.0
amritsar,10113337,8.0
anand,10113337,2.0
asansol,10113337,8.0
aurangabad,10113337,5.0
bahadurgarh,10113337,3.0
ballari,10113337,2.0
barabanki,10113337,1.0
bardhaman,10113337,2.0
bareilly,10113337,2.0
batala,10113337,1.0
bathinda,10113337,1.0
begusarai,10113337,1.0
bengaluru,10113337,178.0
berhampur,10113337,2.0
bhagalpur,10113337,2.0
bhavnagar,10113337,2.0
bhimavaram,10113337,1.0
bhiwadi,10113337,3.0
bhubaneswar,10113337,10.0
bikaner,10113337,5.0
bokaro,10113337,3.0
chandigarh,10113337,17.0
chennai,10113337,34.0
chennai,10113337,34.0
coimbatore,10113337,1.0
darbhanga,10113337,3.0
dehradun,10113337,11.0
delhi,10113337,238.0
deoria,10113337,3.0
dhanbad,10113337,1.0
durgapur,10113337,7.0
faridabad,10113337,28.0
firozabad,10113337,2.0
gaya,10113337,3.0
ghaziabad,10113337,42.0
goa,10113337,6.0
gonda,10113337,1.0
gorakhpur,10113337,7.0
gulbarga,10113337,1.0
gurgaon,10113337,117.0
guwahati,10113337,23.0
gwalior,10113337,5.0
haldwani,10113337,3.0
hamirpur,10113337,3.0
hapur,10113337,1.0
hardoi,10113337,1.0
haridwar,10113337,1.0
hazaribagh,10113337,2.0
hisar,10113337,4.0
hoshiarpur,10113337,1.0
hubli,10113337,1.0
hyderabad,10113337,85.0
hyderabad,10113337,85.0
jaipur,10113337,59.0
jalandhar,10113337,6.0
jammu,10113337,10.0
jamnagar,10113337,2.0
jamshedpur,10113337,19.0
jaunpur,10113337,2.0
jhansi,10113337,3.0
jind,10113337,1.0
jodhpur,10113337,11.0
junagadh,10113337,1.0
kakinada,10113337,2.0
kanpur,10113337,20.0
karnal,10113337,5.0
kharagpur,10113337,3.0
kharar,10113337,3.0
kolkata,10113337,150.0
kolkata,10113337,150.0
kota,10113337,4.0
kotdwar,10113337,1.0
kurukshetra,10113337,4.0
lakhimpur,10113337,3.0
lucknow,10113337,66.0
ludhiana,10113337,16.0
mangaluru,10113337,1.0
manipal,10113337,1.0
mathura,10113337,3.0
meerut,10113337,8.0
modinagar,10113337,1.0
mohali,10113337,8.0
moradabad,10113337,1.0
mumbai,10113337,182.0
mumbai,10113337,182.0
muzaffarnagar,10113337,1.0
muzaffarpur,10113337,1.0
mysore,10113337,5.0
nashik,10113337,6.0
navsari,10113337,2.0
nellore,10113337,1.0
noida,10113337,97.99999999999999
panchkula,10113337,6.0
panipat,10113337,3.0
patiala,10113337,3.0
patna,10113337,47.0
phagwara,10113337,2.0
prayagraj,10113337,9.0
puducherry,10113337,1.0
pune,10113337,105.0
pune,10113337,105.0
purnia,10113337,1.0
rajahmundry,10113337,2.0
rajkot,10113337,4.0
rampur,10113337,2.0
ranchi,10113337,22.0
rewa,10113337,3.0
rewari,10113337,2.0
rohtak,10113337,8.0
roorkee,10113337,2.0
rudrapur,10113337,1.0
saharanpur,10113337,3.0
satna,10113337,1.0
shillong,10113337,1.0
sikar,10113337,1.0
siliguri,10113337,4.0
solapur,10113337,3.0
sonipat,10113337,5.0
sri ganganagar,10113337,2.0
surat,10113337,12.0
tumkur,10113337,1.0
udaipur,10113337,10.0
una,10113337,1.0
unnao,10113337,1.0
vadodara,10113337,19.0
varanasi,10113337,20.0
vijayawada,10113337,9.0
vizag,10113337,5.0
vrindavan,10113337,1.0
warangal,10113337,1.0
yamunanagar,10113337,2.0
zirakpur,10113337,4.0
bengaluru,10135678,14.0
bijapur,10135678,1.0
chennai,10135678,6.0
dharwad,10135678,1.0
guntur,10135678,1.0
hyderabad,10135678,10.0
mysore,10135678,1.0
tiruchirappalli,10135678,1.0
vijayawada,10135678,1.0
vizag,10135678,1.0
warangal,10135678,1.0
agra,10140052,31.0
ahmedabad,10140052,58.0
ajmer,10140052,1.0
akola,10140052,2.0
aligarh,10140052,12.0
alwar,10140052,9.0
ambala,10140052,9.0
amravati,10140052,2.0
amritsar,10140052,69.0
ankleshwar,10140052,1.0
asansol,10140052,1.0
aurangabad,10140052,2.0
ayodhya,10140052,9.0
baddi,10140052,2.0
bahadurgarh,10140052,6.0
ballari,10140052,1.0
barabanki,10140052,4.0
bardhaman,10140052,3.0
bareilly,10140052,23.0
batala,10140052,3.0
bathinda,10140052,11.0
begusarai,10140052,3.0
belgaum,10140052,2.0
bengaluru,10140052,175.0
berhampur,10140052,4.0
bhagalpur,10140052,3.0
bharuch,10140052,1.0
bhavnagar,10140052,1.0
bhimavaram,10140052,1.0
bhiwadi,10140052,10.0
bhiwani,10140052,3.0
bhopal,10140052,14.0
bhubaneswar,10140052,21.0
bhuj,10140052,1.0
bihar sharif,10140052,1.0
bijapur,10140052,1.0
bijnor,10140052,3.0
bikaner,10140052,5.0
bilaspur,10140052,1.0
bokaro,10140052,7.0
chandigarh,10140052,68.0
chandrapur,10140052,1.0
chennai,10140052,42.0
chennai,10140052,42.0
coimbatore,10140052,4.0
cuttack,10140052,10.0
darbhanga,10140052,1.0
davanagere,10140052,1.0
dehradun,10140052,76.0
delhi,10140052,1168.0
deoghar,10140052,5.0
deoria,10140052,3.0
dewas,10140052,2.0
dhanbad,10140052,8.0
dharamshala,10140052,2.0
durg,10140052,1.0
durgapur,10140052,3.0
eluru,10140052,5.0
faridabad,10140052,103.0
farrukhabad,10140052,2.0
fatehpur,10140052,2.0
firozabad,10140052,2.0
firozpur,10140052,4.0
gandhidham,10140052,2.0
gaya,10140052,1.0
ghaziabad,10140052,155.1
gonda,10140052,3.0
gorakhpur,10140052,40.0
gulbarga,10140052,7.0
guntur,10140052,2.0
gurgaon,10140052,342.0
guwahati,10140052,38.0
gwalior,10140052,10.0
haldwani,10140052,15.0
hamirpur,10140052,5.0
hapur,10140052,2.0
hardoi,10140052,2.0
haridwar,10140052,15.0
hassan,10140052,1.0
hazaribagh,10140052,1.0
hisar,10140052,15.0
hoshiarpur,10140052,7.0
hosur,10140052,2.0
hubli,10140052,1.0
hyderabad,10140052,138.0
hyderabad,10140052,138.0
indore,10140052,54.0
jabalpur,10140052,9.0
jaipur,10140052,62.0
jalandhar,10140052,44.0
jalgaon,10140052,1.0
jammu,10140052,57.0
jamnagar,10140052,2.0
jamshedpur,10140052,29.0
jaunpur,10140052,3.0
jhansi,10140052,9.0
jind,10140052,3.0
jodhpur,10140052,10.0
junagadh,10140052,1.0
kaithal,10140052,5.0
kakinada,10140052,1.0
kalol,10140052,1.0
kanpur,10140052,114.0
kapurthala,10140052,2.0
karnal,10140052,13.0
kashipur,10140052,3.0
khanna,10140052,5.0
kharagpur,10140052,5.0
kharar,10140052,23.0
kochi,10140052,9.0
kolhapur,10140052,2.0
kolkata,10140052,248.0
kolkata,10140052,248.0
kota,10140052,12.0
kotdwar,10140052,3.0
kozhikode,10140052,5.0
kurnool,10140052,1.0
kurukshetra,10140052,3.0
lakhimpur,10140052,7.0
latur,10140052,7.0
lonavala,10140052,1.0
lucknow,10140052,195.0
ludhiana,10140052,66.0
mainpuri,10140052,4.0
mangaluru,10140052,2.0
manipal,10140052,3.0
mathura,10140052,5.0
meerut,10140052,45.0
mehsana,10140052,1.0
modinagar,10140052,2.0
moga,10140052,5.0
mohali,10140052,67.0
moradabad,10140052,10.0
mumbai,10140052,5.0
mumbai,10140052,5.0
muradnagar,10140052,1.0
muzaffarnagar,10140052,8.0
muzaffarpur,10140052,6.0
mysore,10140052,9.0
nadiad,10140052,2.0
nagpur,10140052,18.0
nanded,10140052,1.0
narmadapuram,10140052,1.0
nashik,10140052,2.0
navsari,10140052,2.0
noida,10140052,361.9
ongole,10140052,2.0
palwal,10140052,3.0
panchkula,10140052,22.0
panipat,10140052,15.0
pathankot,10140052,7.0
patiala,10140052,26.0
patna,10140052,62.0
phagwara,10140052,8.0
prayagraj,10140052,40.0
pune,10140052,106.0
pune,10140052,106.0
puri,10140052,2.0
purnia,10140052,2.0
raebareli,10140052,8.0
raipur,10140052,12.0
rajkot,10140052,7.0
rajpura,10140052,2.0
rampur,10140052,4.0
ranchi,10140052,42.0
rewa,10140052,7.0
rewari,10140052,4.0
rishikesh,10140052,13.0
rohtak,10140052,13.0
roorkee,10140052,9.0
rudrapur,10140052,3.0
saharanpur,10140052,10.0
sangrur,10140052,3.0
satna,10140052,7.0
shillong,10140052,5.0
siliguri,10140052,4.0
sirsa,10140052,8.0
sitapur,10140052,4.0
solan,10140052,7.0
solapur,10140052,2.0
sonipat,10140052,37.0
sri ganganagar,10140052,5.0
sundar nagar,10140052,2.0
surat,10140052,16.0
tirupati,10140052,3.0
trivandrum,10140052,4.0
udaipur,10140052,11.0
ujjain,10140052,2.0
una,10140052,6.0
unnao,10140052,5.0
vadodara,10140052,19.0
vapi,10140052,1.0
varanasi,10140052,30.0
vellore,10140052,1.0
vijayawada,10140052,11.0
vizag,10140052,14.0
vizianagaram,10140052,1.0
vrindavan,10140052,3.0
warangal,10140052,1.0
yamunanagar,10140052,8.0
zirakpur,10140052,36.0
agra,10144355,1.0
alwar,10144355,1.0
bengaluru,10144355,30.0
delhi,10144355,28.0
dharwad,10144355,1.0
faridabad,10144355,4.0
ghaziabad,10144355,3.9
gurgaon,10144355,12.0
gwalior,10144355,1.0
hamirpur,10144355,1.0
hyderabad,10144355,2.0
jhansi,10144355,1.0
karnal,10144355,1.0
meerut,10144355,3.0
mumbai,10144355,46.0
mysore,10144355,2.0
nashik,10144355,1.0
noida,10144355,9.1
pune,10144355,12.0
sonipat,10144355,2.0
udupi,10144355,1.0
yamunanagar,10144355,1.0
ahmednagar,10144356,2.0
alwar,10144356,1.0
asansol,10144356,2.0
aurangabad,10144356,2.0
bahadurgarh,10144356,2.0
ballari,10144356,4.0
bardhaman,10144356,2.0
belgaum,10144356,2.0
bengaluru,10144356,138.0
berhampur,10144356,1.0
bhiwadi,10144356,1.0
bhubaneswar,10144356,5.0
bijapur,10144356,1.0
bokaro,10144356,1.0
delhi,10144356,13.0
dharwad,10144356,1.0
faridabad,10144356,5.0
gulbarga,10144356,1.0
gurgaon,10144356,45.0
guwahati,10144356,8.0
hassan,10144356,1.0
hubli,10144356,1.0
hyderabad,10144356,20.0
jamshedpur,10144356,1.0
kharagpur,10144356,1.0
kolhapur,10144356,1.0
kolkata,10144356,101.0
kurnool,10144356,1.0
mangaluru,10144356,1.0
manipal,10144356,2.0
mumbai,10144356,59.0
mysore,10144356,3.0
nellore,10144356,1.0
panipat,10144356,2.0
pune,10144356,40.0
ranchi,10144356,2.0
satara,10144356,1.0
shillong,10144356,2.0
siliguri,10144356,2.0
udupi,10144356,1.0
vijayawada,10144356,2.0
vizag,10144356,1.0
warangal,10144356,1.0
ballari,10145076,1.0
belgaum,10145076,3.0
bengaluru,10145076,54.0
bhimavaram,10145076,1.0
bijapur,10145076,3.0
chennai,10145076,71.0
coimbatore,10145076,6.0
davanagere,10145076,2.0
eluru,10145076,3.0
guntur,10145076,2.0
hosur,10145076,2.0
hyderabad,10145076,122.0
kakinada,10145076,7.0
kurnool,10145076,2.0
mangaluru,10145076,4.0
manipal,10145076,1.0
mysore,10145076,1.0
nellore,10145076,4.0
nizamabad,10145076,2.0
ongole,10145076,3.0
rajahmundry,10145076,8.0
salem,10145076,3.0
shimoga,10145076,1.0
solapur,10145076,1.0
tirupati,10145076,1.0
trivandrum,10145076,6.0
vellore,10145076,1.0
vijayawada,10145076,15.0
vizag,10145076,23.0
vizianagaram,10145076,1.0
warangal,10145076,6.0
ballari,10145077,1.0
belgaum,10145077,1.0
bengaluru,10145077,97.0
bidar,10145077,1.0
bijapur,10145077,1.0
chennai,10145077,103.0
coimbatore,10145077,4.0
hosur,10145077,2.0
hyderabad,10145077,227.0
madurai,10145077,3.0
mangaluru,10145077,2.0
mysore,10145077,2.0
nellore,10145077,1.0
ongole,10145077,4.0
salem,10145077,1.0
tiruchirappalli,10145077,1.0
tirupati,10145077,3.0
trivandrum,10145077,1.0
udupi,10145077,2.0
vellore,10145077,1.0
agra,10147745,7.0
ahmednagar,10147745,1.0
ambala,10147745,2.0
bahadurgarh,10147745,3.0
bathinda,10147745,1.0
bengaluru,10147745,100.0
chandigarh,10147745,4.0
dehradun,10147745,7.0
delhi,10147745,372.0
dharwad,10147745,1.0
faridabad,10147745,42.0
ghaziabad,10147745,23.4
goa,10147745,3.0
gurgaon,10147745,260.0
haldwani,10147745,1.0
haridwar,10147745,1.0
hisar,10147745,9.0
hoshiarpur,10147745,1.0
hyderabad,10147745,17.0
hyderabad,10147745,17.0
jalandhar,10147745,3.0
karnal,10147745,10.0
kharar,10147745,1.0
kolhapur,10147745,1.0
meerut,10147745,12.0
mohali,10147745,1.0
mumbai,10147745,108.0
mumbai,10147745,108.0
mysore,10147745,2.0
noida,10147745,54.599999999999994
panipat,10147745,2.0
patiala,10147745,3.0
pune,10147745,75.0
pune,10147745,75.0
rewari,10147745,5.0
rishikesh,10147745,2.0
rohtak,10147745,4.0
roorkee,10147745,1.0
rudrapur,10147745,3.0
sangli,10147745,1.0
satara,10147745,1.0
sirsa,10147745,1.0
solan,10147745,1.0
solapur,10147745,2.0
sonipat,10147745,5.0
udupi,10147745,1.0
yamunanagar,10147745,3.0
zirakpur,10147745,1.0
agra,10156714,9.0
ahmedabad,10156714,122.0
ajmer,10156714,8.0
aligarh,10156714,3.0
alwar,10156714,4.0
ambala,10156714,1.0
amritsar,10156714,1.0
anand,10156714,1.0
ankleshwar,10156714,1.0
asansol,10156714,10.0
aurangabad,10156714,8.0
ayodhya,10156714,6.0
bahadurgarh,10156714,3.0
barabanki,10156714,1.0
bardhaman,10156714,3.0
bareilly,10156714,8.0
bathinda,10156714,2.0
begusarai,10156714,6.0
bengaluru,10156714,338.0
berhampur,10156714,1.0
bhagalpur,10156714,10.0
bharuch,10156714,4.0
bhavnagar,10156714,4.0
bhimavaram,10156714,2.0
bhiwadi,10156714,6.0
bhiwani,10156714,1.0
bhopal,10156714,3.0
bhubaneswar,10156714,30.0
bhuj,10156714,2.0
bijnor,10156714,1.0
bikaner,10156714,9.0
bokaro,10156714,7.0
chandigarh,10156714,1.0
chennai,10156714,162.0
chennai,10156714,162.0
coimbatore,10156714,20.0
cuttack,10156714,8.0
darbhanga,10156714,2.0
dehradun,10156714,64.0
delhi,10156714,300.0
deoghar,10156714,3.0
deoria,10156714,2.0
dhanbad,10156714,10.0
dharamshala,10156714,5.0
durgapur,10156714,3.0
faridabad,10156714,34.0
fatehpur,10156714,3.0
gandhidham,10156714,5.0
gaya,10156714,13.0
ghaziabad,10156714,30.599999999999998
gonda,10156714,3.0
gorakhpur,10156714,6.0
gulbarga,10156714,3.0
gurgaon,10156714,192.0
guwahati,10156714,18.0
gwalior,10156714,3.0
hapur,10156714,1.0
hardoi,10156714,2.0
haridwar,10156714,7.0
hazaribagh,10156714,3.0
hisar,10156714,7.0
hosur,10156714,4.0
hubli,10156714,1.0
hyderabad,10156714,155.0
hyderabad,10156714,155.0
indore,10156714,18.0
jaipur,10156714,78.0
jamnagar,10156714,3.0
jamshedpur,10156714,27.0
jaunpur,10156714,2.0
jhansi,10156714,3.0
jind,10156714,1.0
jodhpur,10156714,23.0
kakinada,10156714,2.0
kanpur,10156714,44.0
karnal,10156714,2.0
kashipur,10156714,1.0
khanna,10156714,1.0
kharagpur,10156714,3.0
kharar,10156714,1.0
kochi,10156714,50.0
kolhapur,10156714,1.0
kolkata,10156714,427.0
kolkata,10156714,427.0
kota,10156714,5.0
kottayam,10156714,8.0
kurnool,10156714,5.0
lakhimpur,10156714,5.0
latur,10156714,1.0
lucknow,10156714,94.0
madurai,10156714,4.0
mangaluru,10156714,3.0
mathura,10156714,1.0
meerut,10156714,13.0
modinagar,10156714,2.0
mohali,10156714,2.0
moradabad,10156714,9.0
morbi,10156714,1.0
mumbai,10156714,263.0
mumbai,10156714,263.0
muzaffarnagar,10156714,3.0
muzaffarpur,10156714,4.0
mysore,10156714,7.0
nadiad,10156714,1.0
nashik,10156714,4.0
navsari,10156714,2.0
noida,10156714,71.39999999999999
palwal,10156714,1.0
panipat,10156714,3.0
patna,10156714,80.0
prayagraj,10156714,17.0
puducherry,10156714,1.0
pune,10156714,131.0
pune,10156714,131.0
puri,10156714,1.0
purnia,10156714,14.0
raebareli,10156714,4.0
rajahmundry,10156714,2.0
rajkot,10156714,10.0
rampur,10156714,4.0
ranchi,10156714,24.0
rewa,10156714,2.0
rewari,10156714,3.0
rohtak,10156714,2.0
roorkee,10156714,4.0
rudrapur,10156714,6.0
saharanpur,10156714,8.0
salem,10156714,2.0
satara,10156714,2.0
shillong,10156714,7.0
shimoga,10156714,1.0
sikar,10156714,4.0
siliguri,10156714,4.0
sirsa,10156714,1.0
sitapur,10156714,1.0
solapur,10156714,2.0
sonipat,10156714,9.0
surat,10156714,26.0
thrissur,10156714,4.0
tiruchirappalli,10156714,1.0
tirupati,10156714,4.0
trivandrum,10156714,15.0
udaipur,10156714,20.0
udupi,10156714,1.0
ujjain,10156714,4.0
unnao,10156714,1.0
vadodara,10156714,47.0
vapi,10156714,4.0
varanasi,10156714,19.0
vellore,10156714,3.0
vijayawada,10156714,5.0
vizag,10156714,6.0
vizianagaram,10156714,1.0
warangal,10156714,2.0
yamunanagar,10156714,2.0
zirakpur,10156714,2.0
agra,10156912,15.0
ajmer,10156912,2.0
aligarh,10156912,3.0
alwar,10156912,2.0
ambala,10156912,1.0
amritsar,10156912,10.0
asansol,10156912,2.0
ayodhya,10156912,3.0
bahadurgarh,10156912,1.0
barabanki,10156912,1.0
bardhaman,10156912,2.0
bareilly,10156912,12.0
batala,10156912,1.0
bathinda,10156912,3.0
belgaum,10156912,2.0
bengaluru,10156912,89.0
berhampur,10156912,2.0
bhimavaram,10156912,1.0
bhiwadi,10156912,1.0
bhiwani,10156912,1.0
bhubaneswar,10156912,9.0
bijnor,10156912,2.0
bikaner,10156912,2.0
bokaro,10156912,1.0
chandigarh,10156912,11.0
chennai,10156912,14.0
delhi,10156912,126.0
deoghar,10156912,2.0
dhanbad,10156912,3.0
dharamshala,10156912,1.0
durgapur,10156912,1.0
faridabad,10156912,24.0
firozpur,10156912,1.0
ghaziabad,10156912,21.0
gorakhpur,10156912,8.0
gulbarga,10156912,1.0
gurgaon,10156912,77.0
guwahati,10156912,3.0
gwalior,10156912,1.0
haldwani,10156912,2.0
hapur,10156912,1.0
hardoi,10156912,1.0
hazaribagh,10156912,4.0
hisar,10156912,4.0
hoshiarpur,10156912,1.0
hosur,10156912,1.0
hyderabad,10156912,111.0
jaipur,10156912,32.0
jalandhar,10156912,8.0
jammu,10156912,10.0
jamshedpur,10156912,15.0
jhansi,10156912,3.0
jind,10156912,1.0
jodhpur,10156912,5.0
kaithal,10156912,2.0
kakinada,10156912,1.0
kanpur,10156912,25.0
kapurthala,10156912,1.0
karnal,10156912,2.0
kashipur,10156912,1.0
kharagpur,10156912,4.0
kharar,10156912,4.0
kolkata,10156912,83.0
kota,10156912,6.0
kozhikode,10156912,1.0
kurukshetra,10156912,2.0
latur,10156912,1.0
lucknow,10156912,51.0
ludhiana,10156912,7.0
mainpuri,10156912,1.0
mathura,10156912,2.0
meerut,10156912,10.0
modinagar,10156912,2.0
mohali,10156912,3.0
moradabad,10156912,3.0
muzaffarnagar,10156912,1.0
mysore,10156912,1.0
nellore,10156912,2.0
noida,10156912,48.99999999999999
ongole,10156912,1.0
palwal,10156912,1.0
panchkula,10156912,5.0
panipat,10156912,3.0
pathankot,10156912,1.0
patiala,10156912,2.0
phagwara,10156912,3.0
