city_norm,item_id,month,lag_1_m3,lag_2_m3,rolling_mean_3m_m3,item_city_te,monthly_mrp_median,month_sin,month_cos,item_te,city_te,is_intermittent,month_num,own_price_avg,own_mrp_avg,own_price_sales_wt,comp_price_avg,comp_price_sales_wt,own_wt_osa_avg,own_estimated_budget_consumed_v2,gc_campaign_type,comp_total_impressions,comp_ad_impressions,comp_ad_ratio,platform_revenue_mom_lag1,platform_revenue_log_lag1,city_count_mom_lag1,store_count_mom_lag1,category_size_mom_lag1,brand_category_share_lag1,brand_share_change_lag1,forecasted_qty
alwar,10015808,2025-12-01,20.0,9.0,9.33333333333303,9.153846153846153,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,14.045383411580595,0,12,154.6,180.0,153.7,139.36631255129998,139.74989622280003,0.82741271109,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,12.157768
ambala,10015808,2025-12-01,3.0,4.0,2.6666666666663636,2.125,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,11.528901734104046,0,12,154.6,180.0,160.0,136.0886842218,140.06941156633332,0.9547627210666666,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.2713637
amravati,10015808,2025-12-01,2.0,2.0,,2.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,7.728682170542636,0,12,145.52173913043478,180.0,149.0,138.9760006901739,138.4125,0.5066762670666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,3.0220516
amritsar,10015808,2025-12-01,22.0,17.0,12.999999999999696,14.928571428571429,360.0,-2.4492935982947064e-16,1.0,57.90432098765432,87.89274447949526,0,12,151.47368421052633,180.0,146.9090909090909,131.1960367785263,127.73259088659088,0.48661211021333334,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,16.486788
ankleshwar,10015808,2025-12-01,3.0,2.0,2.33333333333303,2.2,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,3.5286624203821657,0,12,144.2,180.0,149.0,138.00246031746667,151.22222222233333,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.339533
asansol,10015808,2025-12-01,4.0,1.0,2.6666666666663636,3.8333333333333335,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,22.11437908496732,0,12,153.52,180.0,146.5,136.36615383608,134.9259897845,0.6154039205099999,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,4.268533
aurangabad,10015808,2025-12-01,4.0,5.0,3.9999999999996967,3.6666666666666665,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,6.624605678233438,0,12,154.6,180.0,151.0,138.95446270453334,135.066178342,0.98931738658,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.76566
ayodhya,10015808,2025-12-01,6.0,1.0,4.33333333333303,3.5714285714285716,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,16.043478260869566,0,12,154.21428571428572,180.0,154.0,131.7273951247143,135.84027777783334,0.9333333333333333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.76566
baddi,10015808,2025-12-01,1.0,1.0,1.0,1.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,5.692708333333333,0,12,,,,,,,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,2.6902637
bahadurgarh,10015808,2025-12-01,10.0,5.0,3.6666666666663636,5.923076923076923,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,20.754716981132077,0,12,145.67338541663332,180.0,143.96024537559998,139.10153750613333,138.973248111,0.6281602167733333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.7372956
ballari,10015808,2025-12-01,1.0,2.0,3.33333333333303,2.5,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,5.0978260869565215,0,12,154.6,180.0,160.0,137.61193771046666,136.363636364,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.2713637
barabanki,10015808,2025-12-01,2.0,5.0,3.9999999999996967,2.75,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,11.431693989071038,0,12,154.96,180.0,142.0,135.90371428576,115.5,0.8333333333333334,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.3524585
bardhaman,10015808,2025-12-01,6.0,1.0,1.3333333333330302,5.222222222222222,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,25.142480211081793,0,12,152.95652173913044,180.0,154.0,122.7725855666087,124.69913882416667,0.7666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,6.820075
bareilly,10015808,2025-12-01,31.0,3.0,6.666666666666363,16.076923076923077,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,31.971875,0,12,143.85714285714286,180.0,142.29032258064515,134.61045370639286,132.179953648,0.7907904641666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,17.459389
batala,10015808,2025-12-01,1.0,1.0,,1.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,7.93006993006993,0,12,152.28571428571428,180.0,160.0,131.66338727414285,142.636363636,0.7,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,4.3526435
bathinda,10015808,2025-12-01,7.0,5.0,2.33333333333303,2.5,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,13.150375939849624,0,12,154.6,180.0,154.85714285714286,137.4994334886,135.5497666064286,0.7980527680066667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.186471
begusarai,10015808,2025-12-01,1.0,12.0,8.999999999999696,7.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,17.69832402234637,0,12,160.0,180.0,160.0,133.152777778,133.75,0.06666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.3247843
belgaum,10015808,2025-12-01,7.0,2.0,2.9999999999996967,3.142857142857143,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,5.40531561461794,0,12,154.6,180.0,160.0,140.69132244169998,145.18150920785715,0.9511149334,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.2713637
bengaluru,10015808,2025-12-01,950.0,411.0,441.9999999999997,493.07142857142856,5670.0,-2.4492935982947064e-16,1.0,57.90432098765432,512.8141891891892,0,12,154.6,180.0,155.24421052631578,139.17453406413333,139.4879078182421,0.9061797800466667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,784.46735
berhampur,10015808,2025-12-01,1.0,9.0,,5.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,16.108527131782946,0,12,153.52,180.0,160.0,128.94621067828,138.5,0.8333333333333334,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,6.842605
bhagalpur,10015808,2025-12-01,1.0,27.0,20.666666666666362,13.4,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,26.3203125,0,12,160.0,180.0,160.0,129.41666666650002,130.333333333,0.06666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,11.138353
bharuch,10015808,2025-12-01,6.0,2.0,1.999999999999697,2.6,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,4.912863070539419,0,12,144.2,180.0,143.66666666666666,138.23851546993333,141.1877850245,0.9472187500633333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.339533
bhavnagar,10015808,2025-12-01,3.0,4.0,4.666666666666363,3.8333333333333335,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,4.856540084388186,0,12,144.0344827586207,180.0,149.0,137.31322193134483,154.05952380966667,0.9666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.752734
bhiwadi,10015808,2025-12-01,16.0,13.0,10.33333333333303,9.714285714285714,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,31.170767004341535,0,12,154.6,180.0,154.375,138.64667094659998,138.31041230506247,0.9757572451933334,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,11.600058
bhiwani,10015808,2025-12-01,1.0,3.0,,2.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,8.141104294478527,0,12,144.2,180.0,133.0,138.35348580806667,122.625,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.642027
bhopal,10015808,2025-12-01,113.0,84.0,93.66666666666636,99.78571428571429,720.0,-2.4492935982947064e-16,1.0,57.90432098765432,145.83290488431876,0,12,144.2,180.0,142.06194690265488,137.0645227807,134.402077700354,0.7209549395753334,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,107.88664
bhubaneswar,10015808,2025-12-01,59.0,80.0,60.999999999999694,36.666666666666664,360.0,-2.4492935982947064e-16,1.0,57.90432098765432,60.63392857142857,0,12,154.6,180.0,152.98305084745763,128.33994370616668,127.93791653155932,0.8551661571666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,42.93086
bhuj,10015808,2025-12-01,4.0,4.0,2.6666666666663636,3.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,3.3259668508287294,0,12,143.85714285714286,180.0,145.0,138.6887239744643,141.5,0.9333333333333333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.339533
bidar,10015808,2025-12-01,2.0,1.0,,1.6666666666666667,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,3.9018691588785046,0,12,154.6,180.0,151.0,144.55294973543332,140.2,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.3524585
bijapur,10015808,2025-12-01,3.0,1.0,3.6666666666663636,3.5,270.0,-2.4492935982947064e-16,1.0,57.90432098765432,3.9461538461538463,0,12,154.21428571428572,180.0,154.0,133.09535147396429,139.75,0.9333333333333333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,6.0443215
bikaner,10015808,2025-12-01,9.0,15.0,13.666666666666364,9.333333333333334,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,8.10752688172043,0,12,154.6,180.0,154.0,141.6472288121333,142.29165082199995,0.9266674666533333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,11.526151
chandigarh,10015808,2025-12-01,70.0,34.0,31.33333333333303,30.214285714285715,360.0,-2.4492935982947064e-16,1.0,57.90432098765432,136.04090909090908,0,12,154.96,180.0,154.73846153846154,135.15582561441335,134.91666017557694,0.9014937606076924,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,36.843555
chandrapur,10015808,2025-12-01,2.0,3.0,,2.0,360.0,-2.4492935982947064e-16,1.0,57.90432098765432,4.757575757575758,0,12,142.0,180.0,142.0,137.57738095233333,133.0,0.1,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,4.1607733
chennai,10015808,2025-12-01,475.0,283.0,308.66666666666634,325.7142857142857,2880.0,-2.4492935982947064e-16,1.0,57.90432098765432,179.64150943396226,0,12,154.6,180.0,154.77052631578948,134.77725233023335,134.47674900766737,0.9075994569833333,2520140377.257619,0,13766617.956,1805587.4837,0.11954367274833333,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,407.08807
chennai,10015808,2025-12-01,475.0,283.0,308.66666666666634,325.7142857142857,2880.0,-2.4492935982947064e-16,1.0,57.90432098765432,179.64150943396226,0,12,154.6,180.0,154.77052631578948,134.77725233023335,134.47674900766737,0.9075994569833333,4184818.14592974,1,2420504.256,317465.9312,0.11954367274833334,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,380.29153
coimbatore,10015808,2025-12-01,42.0,24.0,31.33333333333303,22.90909090909091,360.0,-2.4492935982947064e-16,1.0,57.90432098765432,12.743935309973045,0,12,154.6,180.0,154.42857142857142,141.03664498976667,140.2059460020238,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,26.899473
cuttack,10015808,2025-12-01,9.0,17.0,10.33333333333303,8.666666666666666,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,26.1875,0,12,,,,,,,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,7.174295
darbhanga,10015808,2025-12-01,1.0,1.0,3.9999999999996967,3.25,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,15.35625,0,12,160.0,180.0,160.0,135.8,135.8,0.06666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,1.7550606
davanagere,10015808,2025-12-01,1.0,1.0,1.3333333333330302,1.25,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,5.049180327868853,0,12,154.6,180.0,142.0,146.2433056758,131.375,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.3524585
delhi,10015808,2025-12-01,859.0,775.0,703.9999999999997,826.4285714285714,4770.0,-2.4492935982947064e-16,1.0,57.90432098765432,2141.2113526570047,0,12,154.6,180.0,153.0640279394645,138.8989914286,137.6050853418638,0.7893640983833333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,856.01587
deoghar,10015808,2025-12-01,3.0,,,3.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,14.976190476190476,0,12,,,,,,,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,2.6902637
deoria,10015808,2025-12-01,4.0,2.0,2.33333333333303,2.75,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,9.442307692307692,0,12,156.0,180.0,146.5,136.67255892255557,129.75,0.9,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.303369
dewas,10015808,2025-12-01,4.0,5.0,6.33333333333303,4.8,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,6.107438016528926,0,12,141.42105263157896,180.0,141.0,135.68095238094736,135.29166666675,0.6333333333333333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.357836
dhanbad,10015808,2025-12-01,9.0,20.0,20.33333333333303,13.5,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,36.408408408408405,0,12,153.52,180.0,150.0,130.56085133192,126.96204969444443,0.7914140358,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,15.670705
dharwad,10015808,2025-12-01,1.0,3.0,2.33333333333303,1.8571428571428572,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,6.441358024691358,0,12,154.6,180.0,160.0,137.04437469936664,130.833333333,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.2713637
durgapur,10015808,2025-12-01,4.0,13.0,12.33333333333303,12.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,30.749565217391304,0,12,,,,,,,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,10.364164
eluru,10015808,2025-12-01,2.0,1.0,1.3333333333330302,1.5,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,4.328,0,12,155.0344827586207,180.0,151.0,145.53273569458622,143.0497835495,0.9666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.3524585
erode,10015808,2025-12-01,1.0,4.0,2.6666666666663636,2.2,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,2.52046783625731,0,12,154.6,180.0,142.0,142.2306385281,132.714285714,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.3524585
faridabad,10015808,2025-12-01,84.0,76.0,75.66666666666636,91.28571428571429,360.0,-2.4492935982947064e-16,1.0,57.90432098765432,285.38832487309645,0,12,154.6,180.0,152.28571428571428,140.65234235046668,138.67130040242859,0.7903361998933334,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,83.23019
farrukhabad,10015808,2025-12-01,6.0,3.0,,4.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,6.015873015873016,0,12,154.0,180.0,154.0,123.19016754851853,120.1444444445,0.9,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,6.2388473
fatehpur,10015808,2025-12-01,2.0,4.0,,3.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,8.564285714285715,0,12,145.52173913043478,180.0,141.0,139.31677659617392,137.3684210525,0.7666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.2118998
firozabad,10015808,2025-12-01,2.0,2.0,1.999999999999697,2.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,6.616666666666666,0,12,154.6,180.0,151.0,135.2019749695,144.475,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.3524585
firozpur,10015808,2025-12-01,1.0,3.0,2.9999999999996967,2.4,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,7.004032258064516,0,12,150.47058823529412,180.0,142.0,132.1451341142353,128.111111111,0.5666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,3.801168
gandhidham,10015808,2025-12-01,5.0,7.0,8.999999999999696,7.166666666666667,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,6.0699588477366255,0,12,144.2,180.0,139.4,138.6547346604,134.38667432000003,0.8616027762865733,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,9.248118
gaya,10015808,2025-12-01,1.0,4.0,10.999999999999696,7.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,22.81853281853282,0,12,160.0,180.0,160.0,113.25,113.25,0.03333333333333333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.7012186
ghaziabad,10015808,2025-12-01,97.5,88.8,79.3999999999997,92.67857142857143,1710.0,-2.4492935982947064e-16,1.0,57.90432098765432,371.3043870967741,0,12,154.6,180.0,152.85538461538457,138.5521620085,136.95210852879381,0.7385888969533333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,136.76938
goa,10015808,2025-12-01,110.0,109.0,102.9999999999997,93.85714285714286,720.0,-2.4492935982947064e-16,1.0,57.90432098765432,68.00602409638554,0,12,154.6,180.0,151.8181818181818,137.87001958439998,135.87737414541817,0.9746141883966667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,106.96648
gonda,10015808,2025-12-01,6.0,4.0,,4.333333333333333,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,11.824858757062147,0,12,153.76923076923077,180.0,154.0,136.7844017093846,136.79999999999998,0.8666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,6.3820167
gorakhpur,10015808,2025-12-01,60.0,55.0,37.666666666666366,28.0,360.0,-2.4492935982947064e-16,1.0,57.90432098765432,56.275,0,12,154.6,180.0,154.3,139.91375640943335,140.37887861151665,0.8382671365800001,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,35.864628
gulbarga,10015808,2025-12-01,8.0,4.0,4.666666666666363,3.857142857142857,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,6.128712871287129,0,12,154.6,180.0,155.5,138.3347246779,137.245568035125,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.76566
guntur,10015808,2025-12-01,4.0,6.0,2.9999999999996967,2.5555555555555554,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,4.427374301675978,0,12,154.6,180.0,160.0,146.9273407418,151.1381890115,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.2713637
gurgaon,10015808,2025-12-01,345.0,343.0,313.66666666666634,363.2142857142857,1890.0,-2.4492935982947064e-16,1.0,57.90432098765432,757.7527405602923,0,12,144.04345506290002,179.78816681680001,142.81519010762898,139.0821476159,137.96451960706085,0.8592361241566666,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,326.30017
guwahati,10015808,2025-12-01,1.0,42.0,37.666666666666366,19.0,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,69.59782608695652,0,12,160.0,180.0,160.0,136.725,136.725,0.003124843758,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,14.375933
gwalior,10015808,2025-12-01,26.0,5.0,7.666666666666363,9.538461538461538,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,19.86690017513135,0,12,144.2,180.0,137.92307692307693,133.12382185883334,127.34065829696155,0.75981516863,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,11.926177
haldwani,10015808,2025-12-01,18.0,19.0,14.666666666666364,11.8,360.0,-2.4492935982947064e-16,1.0,57.90432098765432,26.7152466367713,0,12,143.24,180.0,140.0,138.24945198704,136.5922698669375,0.7666666666666667,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,17.87377
hamirpur,10015808,2025-12-01,5.0,5.0,3.6666666666663636,3.3333333333333335,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,4.20627802690583,0,12,154.21428571428572,180.0,160.0,135.4285572562143,146.6021825395,0.9333333333333333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.4482284
hapur,10015808,2025-12-01,4.0,2.0,2.0,2.6666666666666665,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,9.479245283018868,0,12,152.63636363636363,180.0,155.5,138.64298668504546,142.25202020174999,0.7333333333333333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.186471
hisar,10015808,2025-12-01,2.0,12.0,7.666666666666363,4.7,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,14.849019607843138,0,12,144.2,180.0,149.0,141.7605697559,146.2513621155,0.8644482666433333,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,7.215256
hoshiarpur,10015808,2025-12-01,2.0,4.0,2.6666666666663636,2.5,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,10.94980694980695,0,12,154.41379310344828,180.0,151.0,139.37875506262068,132.9924242425,0.9666226949700001,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.3524585
hosur,10015808,2025-12-01,2.0,3.0,5.999999999999697,5.333333333333333,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,6.306451612903226,0,12,,,,,,,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,4.4717684
hubli,10015808,2025-12-01,6.0,1.0,1.3333333333330302,2.4,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,6.447826086956522,0,12,152.86666666666667,178.0,157.0,136.07681864303333,132.199140823,1.0,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,5.3524585
hyderabad,10015808,2025-12-01,415.0,161.0,157.33333333333303,150.35714285714286,2340.0,-2.4492935982947064e-16,1.0,57.90432098765432,223.87668593448942,0,12,154.32755282213333,179.68165749953332,154.96791463549877,133.18065858256668,133.16144145972046,0.9317360870000001,2475939330.6323924,0,41679227.7447,12278683.9448,0.29512966094666665,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,259.39246
hyderabad,10015808,2025-12-01,415.0,161.0,157.33333333333303,150.35714285714286,2340.0,-2.4492935982947064e-16,1.0,57.90432098765432,223.87668593448942,0,12,154.32755282213333,179.68165749953332,154.96791463549877,133.18065858256668,133.16144145972046,0.9317360870000001,4363350.17057781,1,7328215.8672,2158889.4848,0.29512966094666665,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,263.20422
indore,10015808,2025-12-01,108.0,58.0,79.33333333333303,91.92857142857143,720.0,-2.4492935982947064e-16,1.0,57.90432098765432,144.90450928381964,0,12,144.20002719453333,180.0,139.96298196675926,140.370726403,137.76654509608332,0.6059912333913334,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,105.6872
jabalpur,10015808,2025-12-01,13.0,20.0,,15.333333333333334,180.0,-2.4492935982947064e-16,1.0,57.90432098765432,25.30072463768116,0,12,154.6,180.0,155.84615384615384,138.62209931996668,142.0777416556923,0.8221654582733334,,2,,,,0.06755660566256227,24.50321678852503,0.06951871657754016,0.048828125,0.04020295401601892,21.33,-0.3000000000000007,14.340173
