item_id,item_name,city_norm,month,monthly_qty_sold,monthly_mrp_median,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3m,rolling_mean_6m,rolling_std_3m,rolling_std_6m,cv_3m,cv_6m,slope_3m,slope_6m,zero_count_3m,zero_count_6m,is_intermittent,mean_sales_12m,max_sales_12m,min_sales_12m,month_number_since_launch,is_new_sku_last_3m,month_num,year_num,month_sin,month_cos,item_te,city_te,item_city_te
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),prayagraj,2025-10-01,39.0,1860.0,23.0,27.0,28.0,20.0,,25.999999999999982,27.333333333333332,2.6457513110695716,5.2408650709297655,0.1017596658103682,0.1917389660096256,-2.4999999999999996,-0.22857142857142498,0.0,0.0,0,,,,8,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,72.03571428571429,23.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),pune,2025-10-01,48.0,1860.0,45.0,32.0,41.0,25.0,30.0,39.333333333333314,36.5,6.658328118481261,8.336666001762705,0.16927952843596436,0.22840180826747136,1.9999999999999971,2.028571428571427,0.0,0.0,0,36.666666666666664,49.0,21.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,216.27386934673368,35.76923076923077
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),puri,2025-10-01,1.0,930.0,1.0,,,,,,,,,,,,,,,0,,,,1,1,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,15.456410256410257,1.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),raebareli,2025-10-01,4.0,930.0,4.0,5.0,3.0,5.0,,3.999999999999981,4.166666666666667,1.0000000000144382,0.9831920930778165,0.2500000000036108,0.23596610233867596,0.5000000000000004,-0.14285714285714254,0.0,0.0,0,,,,6,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,11.51736111111111,4.166666666666667
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),rajahmundry,2025-10-01,1.0,930.0,3.0,2.0,2.0,,,2.3333333333333144,,0.5773502692147976,,0.2474358296634867,,0.4999999999999998,,0.0,,0,,,,4,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,6.91044776119403,2.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),rajkot,2025-10-01,5.0,930.0,2.0,1.0,2.0,7.0,,1.6666666666666476,3.1666666666666665,0.5773502692148612,2.136976062547106,0.3464101615289207,0.6748345460675071,-9.930136612989094e-17,-0.9428571428571423,0.0,0.0,0,,,,7,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,14.570671378091873,3.7142857142857144
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),rajpura,2025-10-01,1.0,930.0,2.0,3.0,5.0,,,3.3333333333333144,,1.5275252316614227,,0.45825756949842944,,-1.5000000000000004,,0.0,,0,,,,4,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,5.181818181818182,3.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),rampur,2025-10-01,7.0,930.0,5.0,2.0,3.0,,,3.3333333333333144,,1.5275252316614227,,0.45825756949842944,,0.9999999999999992,,0.0,,0,,,,5,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,9.91970802919708,3.2
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),ranchi,2025-10-01,9.0,930.0,10.0,4.0,4.0,,,5.999999999999981,,3.4641016151418893,,0.5773502691903166,,2.9999999999999987,,0.0,,0,,,,3,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,85.98434782608696,6.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),rewa,2025-10-01,1.0,930.0,3.0,6.0,3.0,,,3.999999999999981,,1.7320508075772123,,0.43301270189430513,,3.9720546451956377e-16,,0.0,,0,,,,3,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,7.467153284671533,4.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),rewari,2025-10-01,1.0,930.0,4.0,4.0,10.0,3.0,1.0,5.999999999999981,6.166666666666667,3.464101615141888,2.9268868601081217,0.5773502691903164,0.4746303016391549,-3.000000000000001,-0.08571428571428581,0.0,0.0,0,7.833333333333333,23.0,1.0,12,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,18.095152603231597,7.833333333333333
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),rishikesh,2025-10-01,2.0,930.0,3.0,5.0,7.0,3.0,,4.999999999999981,4.0,2.0000000000071885,1.7888543890505857,0.4000000000014392,0.4472135972626464,-1.9999999999999996,0.342857142857143,0.0,0.0,0,,,,8,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,19.215827338129497,3.25
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),rohtak,2025-10-01,17.0,1395.0,14.0,18.0,13.0,10.0,7.0,14.99999999999998,13.5,2.6457513110698074,2.664582523612996,0.17638342073798738,0.1973764832305923,0.5000000000000001,0.942857142857144,0.0,0.0,0,19.416666666666668,53.0,7.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,37.561624649859944,18.384615384615383
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),roorkee,2025-10-01,2.0,930.0,2.0,5.0,2.0,4.0,,2.999999999999981,3.3333333333333335,1.7320508075772398,1.2110601520560011,0.5773502691924169,0.3633180456168003,5.958081967793456e-16,-0.17142857142857107,0.0,0.0,0,,,,8,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,21.050632911392405,3.625
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),rudrapur,2025-10-01,11.0,930.0,6.0,7.0,8.0,7.0,,6.999999999999981,6.5,1.0000000000142568,1.0488088601856884,0.14285714285917991,0.1613552092593367,-1.0000000000000009,0.028571428571429202,0.0,0.0,0,,,,8,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,21.566153846153846,5.5
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),saharanpur,2025-10-01,6.0,930.0,4.0,9.0,5.0,4.0,,5.999999999999981,5.333333333333333,2.64575131107,1.96638416691162,0.4409585518450014,0.3686970312959288,-0.4999999999999993,0.28571428571428603,0.0,0.0,0,,,,8,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,17.252688172043012,5.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),sangrur,2025-10-01,1.0,930.0,1.0,1.0,3.0,,,1.6666666666666476,,1.1547005383918596,,0.6928203230351236,,-1.0000000000000004,,0.0,,0,,,,4,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,4.463235294117647,2.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),satna,2025-10-01,3.0,930.0,4.0,3.0,1.0,,,2.666666666666648,,1.5275252316614403,,0.5728219618730441,,1.4999999999999998,,0.0,,0,,,,4,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,6.2926829268292686,2.75
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),shillong,2025-10-01,3.0,930.0,2.0,1.0,1.0,,,1.3333333333333144,,0.5773502692148745,,0.43301270191116203,,0.4999999999999999,,0.0,,0,,,,3,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,11.522727272727273,1.3333333333333333
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),sikar,2025-10-01,1.0,930.0,2.0,2.0,1.0,,,1.6666666666666476,,0.5773502692148417,,0.34641016152890897,,0.5,,0.0,,0,,,,3,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,5.591269841269841,1.6666666666666667
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),siliguri,2025-10-01,4.0,930.0,2.0,2.0,5.0,,,2.999999999999981,,1.732050807577239,,0.5773502691924166,,-1.5000000000000004,,0.0,,0,,,,4,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,26.618834080717487,3.25
