city_norm,item_id,month,own_avg_osa_wt,own_weighted_osa_wt,own_avg_listed_osa_wt,own_weighted_listed_osa_wt,comp_avg_osa_wt,comp_weighted_osa_wt,comp_avg_listed_osa_wt,comp_weighted_listed_osa_wt,own_osa_avg,own_wt_osa_avg,own_listed_osa_avg,own_wt_listed_osa_avg,comp_osa_avg,comp_wt_osa_avg,comp_listed_osa_avg,comp_wt_listed_osa_avg,own_avg_osa_min,own_wt_osa_min,own_listed_osa_min,own_wt_listed_osa_min,comp_avg_osa_min,comp_wt_osa_min,comp_listed_osa_min,comp_wt_listed_osa_min,own_avg_osa_max,own_listed_osa_max,comp_avg_osa_max,comp_listed_osa_max,num_days_own_oos,num_days_own_wt_oos,num_days_own_listed_oos,num_days_comp_oos,num_days_comp_wt_oos,num_days_comp_listed_oos,num_days_comp_oos_while_tata_ok
aligarh,10159797,2025-10-01,0.95,0.9536841091599999,0.95,0.9536841091599999,0.856586675,0.8377612211800001,0.8879133249999999,0.8770222964899999,0.8870967741935484,0.8957079419193549,0.8870967741935484,0.8957079419193549,0.8713724516129032,0.8593513130129032,0.9062441048387097,0.9003001008032258,0.5,0.3500029999,0.5,0.3500029999,0.79747625,0.7545798411,0.83499425,0.7921744892,1.0,1.0,0.93020825,0.961111,13,11,13,1,7,0,1
aligarh,10159798,2025-10-01,0.8928571428571429,0.9690874027285715,0.8928571428571429,0.9690874027285715,0.7587697857142857,0.7031722031142857,0.8838931071428572,0.8634919000999999,0.8951612903225806,0.8971617650580646,0.8951612903225806,0.8971617650580646,0.7492615537634516,0.7003514795935485,0.882657129032258,0.8522217663225807,0.5,0.473694183,0.5,0.473694183,0.66717575,0.3769901101,0.823718,0.421564522,1.0,1.0,0.80588225,0.931994,12,6,12,28,31,0,17
aligarh,10159799,2025-10-01,0.25,0.30116320405,1.0,1.0,0.7024946666665,0.5681855044499999,0.8707796666665,0.695999276,0.20967741935483872,0.2814333527806452,0.48387090322580645,0.4998227491806451,0.7025209435484515,0.5968440380258064,0.8637790833332581,0.7384179985516128,0.0,0.0,0.0,0.0,0.615249666667,0.4503217436,0.820634666667,0.5959496643,0.25,1.0,0.83333325,0.944444333333,31,31,25,28,30,0,0
aligarh,10160080,2025-10-01,0.75,0.7790506198,1.0,1.0,0.8901233333336666,0.6823877229666667,0.9076614444443333,0.6900675496333332,0.5483870967741935,0.5419340940064515,1.0,1.0,0.900149118279613,0.6844027614516128,0.926456908602129,0.699438445767742,0.25,0.1363623967,1.0,1.0,0.814241333333,0.5006029364,0.831398333333,0.5082114562,0.75,1.0,0.959259,1.0,31,31,0,0,24,0,0
aligarh,10160081,2025-10-01,1.0,1.0,1.0,1.0,0.72732975,0.670000338,0.786576,0.7395714496,0.8064516129032258,0.7491263176193548,0.8790322580645161,0.8006176381741936,0.8150010483870967,0.7843059693806452,0.887085185483871,0.8697117413774194,0.25,0.1363623967,0.5,0.2307656805,0.72732975,0.670000338,0.778874,0.7384218116,1.0,1.0,0.89311575,0.98809525,13,13,11,8,15,2,7
aligarh,10165592,2025-10-01,0.9772727272727273,0.9615031110375,0.9772727272727273,0.9615031110375,0.8321023011363636,0.7601847082750001,0.9310606448863638,0.9088347502522727,0.9758064516129032,0.9590924599064516,0.9758064516129032,0.9590924599064516,0.8310484193548388,0.7562326582548387,0.9197581129032257,0.8909496816806451,0.75,0.5652162571,0.75,0.5652162571,0.67916675,0.6195674858,0.79166675,0.7462115496,1.0,1.0,0.875,1.0,3,3,3,6,25,1,4
aligarh,10179487,2025-10-01,0.875,0.8419106126357142,0.875,0.8419106126357142,0.811338517857143,0.7812723346642858,0.8666281607142858,0.8423335649571427,0.7983870967741935,0.7608034918064517,0.7983870967741935,0.7608034918064517,0.8178985860215162,0.7923266893612902,0.8834311370967742,0.864002312451613,0.5,0.4090871901,0.5,0.4090871901,0.72829275,0.6705183363,0.7938875,0.7375546995,1.0,1.0,0.8920525,0.98958325,17,15,17,8,13,2,7
aligarh,10179739,2025-10-01,0.9464285714285714,0.9428575714142857,0.9464285714285714,0.9428575714142857,0.8356951607142856,0.8006206170428571,0.9388277857142858,0.92354615,0.9516129032258065,0.9426154824193549,0.9516129032258065,0.9426154824193549,0.8346413790322581,0.7963522314999999,0.9261879193548387,0.9064368391806452,0.5,0.4000119998,0.5,0.4000119998,0.76875,0.712471802,0.8622025,0.8469387143,1.0,1.0,0.88958325,0.984375,4,4,4,5,17,0,5
aligarh,10185710,2025-10-01,0.75,0.7758077767,0.75,0.7758077767,0.8463919499999999,0.7846968980800001,0.9089682666665999,0.8633383731400001,0.6532258064516129,0.7057317059387097,0.6559139677419354,0.7072678042483871,0.8554595967741935,0.7919926969193548,0.9167949032258065,0.8697568824677419,0.25,0.2727247934,0.25,0.2727247934,0.78670625,0.6789967143,0.84941725,0.7448978571,1.0,1.0,0.904220666667,0.98333325,22,21,22,1,15,0,0
aligarh,10192259,2025-10-01,0.7596153846153846,0.8196638240076924,0.8974359230769231,0.8930832715384616,0.8969241282050769,0.8435966418923079,0.9147315096153077,0.8554919007192308,0.8064516129032258,0.8661445218,0.9462365806451614,0.9388882779612903,0.8989718279569354,0.8364024563129032,0.9179225241934516,0.8498154596064516,0.5,0.375,0.666667,0.4500045,0.8274855,0.7173865649,0.83845025,0.7237803668,1.0,1.0,0.964814666667,1.0,22,9,6,0,9,0,0
aligarh,10218950,2025-10-01,0.71875,0.7988118393999999,0.760416625,0.8507743593749999,0.8518334375000001,0.8320223141249999,0.9170941875,0.9056062567125001,0.6532258064516129,0.7342304504096774,0.7204301935483871,0.798163125916129,0.8197356693548387,0.7971191772838709,0.8845858225806452,0.8686922820483871,0.25,0.4545504132,0.333333,0.5555666667,0.72829275,0.6705183363,0.7938875,0.7375546995,1.0,1.0,0.89851175,0.98958325,25,17,25,8,12,2,0
aligarh,10246467,2025-10-01,0.39473684210526316,0.3761006329526316,0.5438596315789473,0.5355634191631579,0.8255532894736316,0.5667228278315789,0.9096514122806315,0.6453509035578947,0.25806451612903225,0.27254995246799996,0.38172045161290324,0.4004193849536774,0.8246860107527096,0.5633074506548388,0.911164983871,0.6404367858290323,0.0,0.0,0.0,0.0,0.708333,0.3147543372,0.839394,0.3777053824,0.75,1.0,0.875238,0.956521666667,31,31,28,6,31,0,0
aligarh,10246630,2025-10-01,1.0,1.0,1.0,1.0,0.907738,0.8707475102,0.92857125,0.8945569388,0.9919354838709677,0.9861751152064515,0.9919354838709677,0.9861751152064515,0.8643464274193549,0.8198842581645162,0.9219585967741936,0.8976484437193548,0.75,0.5714285714,0.75,0.5714285714,0.78670625,0.7589818516,0.84941725,0.8310889296,1.0,1.0,0.9281655,0.98333325,1,1,1,1,8,0,1
alwar,10000197,2025-10-01,0.75,0.7272677685,0.75,0.7272677685,0.5444955,0.5226426421499999,0.79697425,0.787525052425,0.7580645161290323,0.7519536523225806,0.7580645161290323,0.7519536523225806,0.5399075483870968,0.5173473328967743,0.7969414838709677,0.7857646651225807,0.0,0.0,0.0,0.0,0.427941,0.3816082353,0.6117645,0.5925089815,1.0,1.0,0.625387,0.9,14,14,14,31,31,13,17
alwar,10000295,2025-10-01,0.9782608695652174,0.9772944637630434,0.9782608695652174,0.9772944637630434,0.8753207391304347,0.8677013581847826,0.899796608695652,0.8940627477913042,0.9516129032258065,0.9483874838645161,0.9516129032258065,0.9483874838645161,0.8650162419354838,0.8577437012,0.8928004838709678,0.8870826344870968,0.5,0.4000119998,0.5,0.4000119998,0.7058825,0.7058825,0.744582,0.7337504455,1.0,1.0,0.972222,1.0,3,3,3,6,8,5,5
alwar,10000296,2025-10-01,1.0,1.0,1.0,1.0,0.655440125,0.6399604093916665,0.8427039166666668,0.8348228491833333,0.967741935483871,0.9648087443225807,0.967741935483871,0.9648087443225807,0.660512629032258,0.6449076878967742,0.8472447258064516,0.8409242468,0.5,0.454535537,0.5,0.454535537,0.518182,0.5074358377,0.707143,0.6999961817,1.0,1.0,0.7347825,0.9449405,2,2,2,31,31,6,29
alwar,10000867,2025-10-01,1.0,1.0,1.0,1.0,0.8884784941176471,0.8848809161717648,0.8929309294117646,0.889447684144706,1.0,1.0,1.0,1.0,0.8809081935483871,0.8766159595129033,0.8872423870967742,0.8830546506709678,1.0,1.0,1.0,1.0,0.7083335,0.7083335,0.7375,0.7222283333,1.0,1.0,1.0,1.0,0,0,0,4,7,3,4
alwar,10002072,2025-10-01,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.5287560806451613,0.5063614513548388,0.7835740483870967,0.7715971124193549,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.5287560806451613,0.5063614513548387,0.7835740483870969,0.7715971124193548,0.5,0.5,0.5,0.5,0.4025735,0.3550762524,0.525,0.4999945454,1.0,1.0,0.6433825,0.9444445,1,1,1,31,31,13,30
alwar,10002610,2025-10-01,1.0,1.0,1.0,1.0,0.8659905714285715,0.8593397146285715,0.8953111428571431,0.8902047947619047,0.9516129032258065,0.9516129032258065,0.9516129032258065,0.9516129032258065,0.8650162419354838,0.8577437012,0.8928004838709678,0.8870826344870968,0.5,0.5,0.5,0.5,0.7058825,0.7058825,0.744582,0.7337504455,1.0,1.0,0.972222,1.0,3,3,3,6,8,5,6
alwar,10004348,2025-10-01,0.25,0.2272677685,0.5,0.5,0.51613575,0.49297635715,0.73125,0.71590574375,0.532258064516129,0.5102591308064517,0.7419354838709677,0.7390022927096774,0.5240832903225806,0.5012294466645161,0.7817917903225806,0.7707418962774193,0.0,0.0,0.0,0.0,0.388889,0.3636309448,0.525,0.4999945454,1.0,1.0,0.6433825,0.9444445,25,25,12,31,31,13,6
alwar,10004350,2025-10-01,0.8333333333333334,0.8181785123333333,0.9166666666666666,0.9090892561666667,0.4980954166666667,0.46641468505,0.7627748333333333,0.7517506887666667,0.5967741935483871,0.5659756863548387,0.9516129032258065,0.947213116483871,0.5287560806451613,0.5063614513548387,0.7835740483870969,0.7715971124193548,0.5,0.454535537,0.5,0.454535537,0.4025735,0.3550762524,0.525,0.4999945454,1.0,1.0,0.6433825,0.9444445,25,25,3,31,31,13,6
alwar,10004351,2025-10-01,0.8809523809523809,0.8744574576666667,0.8809523809523809,0.8744574576666667,0.5026259761904762,0.4760073092238095,0.7558690476190476,0.7430449398238095,0.9032258064516129,0.8973594241290322,0.9032258064516129,0.8973594241290322,0.5399075483870968,0.5173473328967743,0.7969414838709677,0.7857646651225807,0.5,0.454535537,0.5,0.454535537,0.427941,0.3816082353,0.6117645,0.5925089815,1.0,1.0,0.625387,0.9,6,6,6,31,31,13,25
alwar,10004352,2025-10-01,0.7,0.6742371074,0.7,0.6742371074,0.5369687000000001,0.50960437162,0.8313795,0.8250325292800001,0.8548387096774194,0.8462836176774193,0.8548387096774194,0.8462836176774193,0.5199810806451614,0.4966553664806452,0.788886370967742,0.7777765721290323,0.5,0.41665,0.5,0.41665,0.3958335,0.3512634768,0.598901,0.583413076,1.0,1.0,0.6150895,0.9,9,9,9,31,31,12,22
alwar,10004353,2025-10-01,0.25,0.2272677685,0.5,0.5,0.5407905,0.509537439125,0.83049725,0.824323914875,0.22580645161290322,0.20747415351612902,0.45161290322580644,0.45161290322580644,0.5281405161290322,0.5056149469677419,0.7772347096774194,0.7656355777451613,0.0,0.0,0.0,0.0,0.388889,0.3636309448,0.525,0.4999945454,0.5,1.0,0.653251,0.9444445,31,31,17,31,31,14,0
alwar,10005131,2025-10-01,0.9545454545454546,0.953283333334091,0.9545454545454546,0.953283333334091,0.7342878409090908,0.7221100231477272,0.8664648636363637,0.8581059824613636,0.9354838709677419,0.9301096774225807,0.9354838709677419,0.9301096774225807,0.7183710645161291,0.7068837848225806,0.8396419677419356,0.8309389546645162,0.5,0.4444666667,0.5,0.4444666667,0.55303,0.5218976801,0.607843,0.5773540893,1.0,1.0,0.876984,0.975,4,4,4,28,28,7,24
alwar,10005305,2025-10-01,1.0,1.0,1.0,1.0,0.8873451666666666,0.8834237358666668,0.9115914166666665,0.9084006842166666,0.8387096774193549,0.8210182628290322,0.8387096774193549,0.8210182628290322,0.8650162419354838,0.8577437012,0.8928004838709678,0.8870826344870968,0.5,0.4000119998,0.5,0.4000119998,0.7058825,0.7058825,0.744582,0.7337504455,1.0,1.0,0.972222,1.0,10,10,10,6,8,5,3
alwar,10005887,2025-10-01,1.0,1.0,1.0,1.0,0.48387090322580645,0.47307516107741937,0.7956989193548386,0.7785886356419355,1.0,1.0,1.0,1.0,0.48387090322580645,0.47307516107741937,0.7956989193548387,0.7785886356419355,1.0,1.0,1.0,1.0,0.25,0.2272677685,0.5,0.454535537,1.0,1.0,0.8333335,1.0,0,0,0,25,25,14,25
alwar,10005893,2025-10-01,1.0,1.0,1.0,1.0,0.752005388888889,0.7424530627,0.8356175555555557,0.826491800788889,0.9516129032258065,0.9530469247387097,0.9516129032258065,0.9530469247387097,0.7722278709677419,0.7665357710354839,0.8690690161290322,0.8642438155709677,0.5,0.4444666667,0.5,0.4444666667,0.654762,0.6538539145,0.721154,0.7232955812,1.0,1.0,0.911111,1.0,3,3,3,18,18,9,15
alwar,10006105,2025-10-01,1.0,1.0,1.0,1.0,0.986111125,0.986111125,0.986111125,0.986111125,0.967741935483871,0.9641591397870968,0.967741935483871,0.9641591397870968,0.9838709838709677,0.9839792511870968,0.9838709838709677,0.9839792511870968,0.5,0.4444666667,0.5,0.4444666667,0.8333335,0.8181786942,0.8333335,0.8181786942,1.0,1.0,1.0,1.0,2,2,2,0,0,0,0
alwar,10006205,2025-10-01,0.8928571428571429,0.88564301455,0.8928571428571429,0.88564301455,0.6144557500000001,0.6073643875214286,0.7985261071428571,0.7959740097357143,0.8709677419354839,0.8648091314129033,0.8709677419354839,0.8648091314129033,0.6069508870967742,0.5959037908,0.7830389677419355,0.7763099601290323,0.0,0.0,0.0,0.0,0.4791665,0.4659060165,0.607143,0.5974006021,1.0,1.0,0.8035715,1.0,7,7,7,30,30,18,24
alwar,10006207,2025-10-01,0.9264705882352942,0.9215705882382352,0.9264705882352942,0.9215705882382352,0.587444838235294,0.5799510175779412,0.7737453897058825,0.7697797175441177,0.8709677419354839,0.8655935483903225,0.8709677419354839,0.8655935483903225,0.5937066935483871,0.5852744422870968,0.7883833064516129,0.7838907418000001,0.0,0.0,0.0,0.0,0.4675325,0.4580853028,0.619048,0.6084742169,1.0,1.0,0.780303,1.0,6,6,6,31,31,19,25
alwar,10006611,2025-10-01,0.9285714285714286,0.9220765052857143,0.9285714285714286,0.9220765052857143,0.5576832857142857,0.5439448212928572,0.7456388571428573,0.7354877466857143,0.8709677419354839,0.8680345507741936,0.8709677419354839,0.8680345507741936,0.5548890322580645,0.5351348201967742,0.7472410483870967,0.7351566242387096,0.0,0.0,0.0,0.0,0.402381,0.3611024365,0.485577,0.4527901207,1.0,1.0,0.7232145,0.970588,5,5,5,31,31,18,26
alwar,10007027,2025-10-01,0.9742647058823529,0.9742647058823529,0.9742647058823529,0.9742647058823529,0.5257352941176471,0.5258093299294118,0.7371323529411765,0.7326341863360294,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.5080645161290323,0.5082269172645162,0.75,0.7465121992161291,0.5,0.5,0.5,0.5,0.25,0.2272677685,0.5,0.454535537,1.0,1.0,0.75,1.0,1,1,1,31,31,19,30
alwar,10007028,2025-10-01,0.8,0.7854547536800001,0.8,0.7854547536800001,0.7924927499999999,0.78735835515,0.8955465,0.89106555342,0.5967741935483871,0.5629601983225807,0.7741935483870968,0.7600849294935483,0.7556606451612903,0.7425712399354839,0.8378994838709677,0.8278634566129032,0.5,0.4000119998,0.5,0.4000119998,0.612381,0.5799072169,0.634199,0.6041484695,1.0,1.0,0.9375,0.9791665,25,25,14,19,20,12,3
alwar,10007377,2025-10-01,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.7744342155172413,0.7653504912603446,0.8559852327586208,0.8493717522224138,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.7556606451612903,0.7425712399354839,0.8378994838709677,0.8278634566129032,0.5,0.5,0.5,0.5,0.612381,0.5799072169,0.634199,0.6041484695,1.0,1.0,0.9375,0.9791665,2,2,2,19,20,12,19
alwar,10007924,2025-10-01,0.9666666666666667,0.9648155555566668,0.9666666666666667,0.9648155555566668,1.0,1.0,1.0,1.0,0.9516129032258065,0.9498215053774193,0.9516129032258065,0.9498215053774193,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.5,0.4444666667,0.5,0.4444666667,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,3,3,3,1,1,1,1
alwar,10009040,2025-10-01,1.0,1.0,1.0,1.0,0.625,0.6180541528,0.91666675,0.91666675,0.9838709677419355,0.9824043721612903,0.9838709677419355,0.9824043721612903,0.48387090322580645,0.47307516107741937,0.7956989193548387,0.7785886356419355,0.5,0.454535537,0.5,0.454535537,0.25,0.2272677685,0.5,0.454535537,1.0,1.0,0.8333335,1.0,1,1,1,25,25,14,25
alwar,10010626,2025-10-01,1.0,1.0,1.0,1.0,0.6875,0.6500044999,0.7816205,0.7470397501,0.8225806451612904,0.8422860214935485,0.8225806451612904,0.8422860214935485,0.7274402419354838,0.7161010738161291,0.8409540322580645,0.8320851609451614,0.5,0.5555333333,0.5,0.5555333333,0.5824175,0.5519046545,0.631818,0.6020319192,1.0,1.0,0.8961905,0.978261,11,11,11,27,27,10,16
alwar,10011132,2025-10-01,1.0,1.0,1.0,1.0,0.4166665,0.4090890743,1.0,1.0,0.5967741935483871,0.5659756863548387,0.8387096774193549,0.8299101039354838,0.48387090322580645,0.47307516107741937,0.7956989193548387,0.7785886356419355,0.5,0.454535537,0.5,0.454535537,0.25,0.2272677685,0.5,0.454535537,1.0,1.0,0.8333335,1.0,25,25,10,25,25,14,6
alwar,10015807,2025-10-01,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.7150847142857144,0.7142489219285715,0.8000975476190477,0.803674423652381,0.9193548387096774,0.9175634408612903,0.9193548387096774,0.9175634408612903,0.708302306451613,0.7067963088580644,0.7893142903225806,0.7922787226774194,0.5,0.4444666667,0.5,0.4444666667,0.547619,0.5465857118,0.597222,0.6141905432,1.0,1.0,0.8484845,0.931818,5,5,5,26,26,14,21
alwar,10015808,2025-10-01,1.0,1.0,1.0,1.0,0.7148815,0.714660065218421,0.7984289736842104,0.8013959896236843,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.7110583387096774,0.7097510143161291,0.7969017096774194,0.8003555152290323,0.5,0.5,0.5,0.5,0.55,0.55,0.590643,0.590643,1.0,1.0,0.847826,0.9347825,2,2,2,27,28,14,25
alwar,10037403,2025-10-01,1.0,1.0,1.0,1.0,0.694042,0.6780818821,0.9136905,0.9101724144,0.7580645161290323,0.7360655824193548,0.7903225806451613,0.7712568380967743,0.6532237258064516,0.6362031466806451,0.8588568870967742,0.8523385267612903,0.5,0.454535537,0.5,0.454535537,0.5332165,0.5197043252,0.7166665,0.6999961817,1.0,1.0,0.744983,0.96875,15,15,13,31,31,9,16
alwar,10037406,2025-10-01,0.9583333333333334,0.9606486111111112,0.9583333333333334,0.9606486111111112,0.6512079583333334,0.633357631511111,0.8525743750000001,0.8444068757722222,0.967741935483871,0.9704306451612903,0.967741935483871,0.9704306451612903,0.6532237258064516,0.6362031466806451,0.8588568870967742,0.8523385267612903,0.5,0.5,0.5,0.5,0.5332165,0.5197043252,0.7166665,0.6999961817,1.0,1.0,0.744983,0.96875,2,2,2,31,31,9,29
alwar,10037407,2025-10-01,1.0,1.0,1.0,1.0,0.6609741538461539,0.6435663104499999,0.8638175576923076,0.8563631128538461,0.9838709677419355,0.9824043721612903,0.9838709677419355,0.9824043721612903,0.6532237258064516,0.6362031466806451,0.8588568870967742,0.8523385267612903,0.5,0.454535537,0.5,0.454535537,0.5332165,0.5197043252,0.7166665,0.6999961817,1.0,1.0,0.744983,0.96875,1,1,1,31,31,9,30
alwar,10062514,2025-10-01,0.9838709677419355,0.9865596774193548,0.9838709677419355,0.9865596774193548,0.6530792419354838,0.6360455250483871,0.8571609838709678,0.850488416880645,0.9838709677419355,0.9865596774193548,0.9838709677419355,0.9865596774193548,0.6530792419354838,0.6360455250483871,0.8571609838709678,0.8504884168806451,0.5,0.58335,0.5,0.58335,0.5332165,0.5197043252,0.7166665,0.6999961817,1.0,1.0,0.744983,0.96875,1,1,1,31,31,9,30
alwar,10065362,2025-10-01,0.8,0.8,0.8,0.8,0.5833335000000001,0.5814823851900001,0.8416667,0.8373745527500001,0.8387096774193549,0.8322262646290323,0.8387096774193549,0.8322262646290323,0.6935485967741936,0.6940266063709678,0.9005376774193549,0.9010102565580644,0.0,0.0,0.0,0.0,0.333333,0.333333,0.5,0.5,1.0,1.0,1.0,1.0,8,8,8,25,25,5,20
alwar,10073508,2025-10-01,0.8,0.7909071074,0.8,0.7909071074,0.0,0.0,0.0,0.0,0.8225806451612904,0.8110478410935483,0.8225806451612904,0.8110478410935483,0.0,0.0,0.0,0.0,0.5,0.4000119998,0.5,0.4000119998,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11,11,11,31,31,31,20
alwar,10073514,2025-10-01,0.875,0.874685347803125,0.875,0.874685347803125,0.8200138593749998,0.81262554121875,0.8986050000000001,0.8921555140281249,0.9193548387096774,0.9190300364419355,0.9193548387096774,0.9190300364419355,0.8260790806451613,0.8186893093096775,0.9046433709677418,0.8983420207193549,0.5,0.4444666667,0.5,0.4444666667,0.6770835,0.6770835,0.777778,0.7654372716,1.0,1.0,0.9150325,1.0,5,5,5,12,12,2,11
alwar,10073515,2025-10-01,0.6,0.5909071074,0.6,0.5909071074,0.8182539999999999,0.80947717772,0.8927777000000001,0.8856688742000001,0.7258064516129032,0.7131644283,0.7903225806451613,0.777680557332258,0.7367073225806452,0.7200680632741936,0.8393341774193549,0.8264639201709678,0.0,0.0,0.0,0.0,0.6085855,0.5712828159,0.6388885,0.6049514691,1.0,1.0,0.904762,0.975,16,16,12,24,24,10,11
alwar,10106292,2025-10-01,0.625,0.61363388425,0.875,0.888883333325,0.63333325,0.61661386285,0.83928575,0.8264093037,0.5483870967741935,0.530663108116129,0.6290322580645161,0.6210496756258064,0.6256591451612903,0.6138322173774193,0.824654435483871,0.8183606756580645,0.0,0.0,0.0,0.0,0.4666665,0.454542628,0.5892855,0.5892855,1.0,1.0,0.8333335,1.0,26,26,21,30,30,10,4
alwar,10110034,2025-10-01,0.875,0.88636611575,0.875,0.88636611575,0.505952375,0.503516764175,0.879166625,0.890153874025,0.7903225806451613,0.7944301391870967,0.7903225806451613,0.7944301391870967,0.5266577096774193,0.5270572653903226,0.7350678548387097,0.7411507360032259,0.5,0.4000119998,0.5,0.4000119998,0.3958335,0.3749956363,0.544643,0.544643,1.0,1.0,0.7,1.0,13,13,13,31,31,24,18
alwar,10113337,2025-10-01,1.0,1.0,1.0,1.0,0.625974,0.62296270675,0.9184525,0.9220788365,0.7580645161290323,0.765397494032258,0.7903225806451613,0.8005887497096774,0.556904629032258,0.5565563327967742,0.8149708064516129,0.8187971928935484,0.5,0.454535537,0.5,0.454535537,0.4395605,0.4131899648,0.630952,0.612549713,1.0,1.0,0.6958045,1.0,15,15,13,31,31,13,16
alwar,10140052,2025-10-01,0.8333333333333334,0.8282817263333333,0.8888888888888888,0.8888888888888888,0.5364008333333333,0.5070161223333334,0.7910402222222221,0.7781949575222221,0.5645161290322581,0.554249959967742,0.5967741935483871,0.5894412156451614,0.5469134032258064,0.524775269548387,0.7996478709677419,0.7888659917419355,0.0,0.0,0.0,0.0,0.427941,0.3816082353,0.6117645,0.5925089815,1.0,1.0,0.675,0.9150325,18,18,16,31,31,13,13
alwar,10144355,2025-10-01,1.0,1.0,1.0,1.0,0.606061,0.5993296936,0.9,0.9111066667,1.0,1.0,1.0,1.0,0.6118440483870968,0.5962447237774194,0.7751151612903225,0.7670048516451613,1.0,1.0,1.0,1.0,0.5075755,0.4713947003,0.583333,0.5555663333,1.0,1.0,0.7272725,1.0,0,0,0,31,31,18,31
alwar,10144356,2025-10-01,1.0,1.0,1.0,1.0,0.8350875,0.8350875,0.9666665,0.9666665,0.6774193548387096,0.7112333500645162,0.7903225806451613,0.811596790932258,0.7226694516129032,0.711216882216129,0.8511881935483872,0.843642759816129,0.5,0.5,0.5,0.5,0.591228,0.5606359084,0.6642855,0.6349321905,1.0,1.0,0.84375,0.96875,20,20,13,28,28,9,8
alwar,10147745,2025-10-01,0.0,0.0,0.0,0.0,0.2795697580645161,0.15917414315483866,0.4731182419354839,0.27150877423548386,0.0,0.0,0.0,0.0,0.2795697580645161,0.1591741431548387,0.4731182419354839,0.27150877423548386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,31,31,31,31,31,23,0
alwar,10156714,2025-10-01,0.875,0.875,0.875,0.875,0.63455875,0.6397445776249999,0.873626375,0.8770972083249999,0.9193548387096774,0.9265204301032257,0.9193548387096774,0.9265204301032257,0.6209358225806452,0.613759010467742,0.849356693548387,0.844927674416129,0.5,0.5,0.5,0.5,0.577941,0.5585183238,0.78125,0.7777791667,1.0,1.0,0.735577,0.923077,5,5,5,31,31,4,26
alwar,10156912,2025-10-01,1.0,1.0,1.0,1.0,0.527778,0.527778,0.7738095,0.7738095,0.6290322580645161,0.6316732210258065,0.7903225806451613,0.7991221541290323,0.4668417741935484,0.4664545896580645,0.7359255322580646,0.7400337495419356,0.5,0.4000119998,0.5,0.454535537,0.361111,0.3737400276,0.544643,0.544643,1.0,1.0,0.590278,1.0,23,23,13,31,31,23,8
alwar,10159086,2025-10-01,0.9166666666666666,0.9120388888916667,0.9166666666666666,0.9120388888916667,0.7290477083333333,0.7111087831916666,0.8606217916666666,0.8490682239583333,0.9193548387096774,0.9175634408612903,0.9193548387096774,0.9175634408612903,0.7184826774193549,0.700099708816129,0.829011064516129,0.8151195590612903,0.5,0.4444666667,0.5,0.4444666667,0.595588,0.5572046928,0.6372545,0.6034989521,1.0,1.0,0.868421,0.972222,5,5,5,24,24,11,19
alwar,10159513,2025-10-01,0.08064516129032258,0.07025415053548387,0.16129032258064516,0.16129032258064516,0.6098340161290323,0.601685314332258,0.8403597258064517,0.8356948935580644,0.08064516129032258,0.07025415053548387,0.16129032258064516,0.16129032258064516,0.6098340161290322,0.601685314332258,0.8403597258064516,0.8356948935580645,0.0,0.0,0.0,0.0,0.54375,0.5277841667,0.7564105,0.7464429886,0.5,1.0,0.7583335,0.9166665,31,31,26,31,31,8,0
alwar,10159658,2025-10-01,0.5,0.4444666667,0.5,0.4444666667,0.780303,0.7744131347,0.8545455,0.8484873131,0.9516129032258065,0.9462387096806452,0.9516129032258065,0.9462387096806452,0.8224689032258065,0.8189745514225807,0.890626806451613,0.8882623178258064,0.5,0.4444666667,0.5,0.4444666667,0.7361115,0.7561651975,0.8154765,0.8240779259,1.0,1.0,0.912879,0.9583335,3,3,3,10,10,0,7
alwar,10159659,2025-10-01,0.8333333333333334,0.8611,0.9166666666666666,0.9166666666666666,0.2916666666666667,0.3194333333333333,0.5833333333333334,0.6388666666666666,0.7096774193548387,0.7204258064516128,0.7419354838709677,0.7526838709677419,0.22580645161290322,0.23386774193548387,0.45161290322580644,0.46773548387096775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,17,17,15,31,31,22,14
