,city_norm,item_id,item_name,category,qty_sold
245,ahmedabad,10015807,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Milk Drinks",891.0
246,ahmedabad,10015808,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Health Drinks",635.0
247,ahmedabad,10015808,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",479.0
248,ahmedabad,10015808,Tata Coffee Grand Classic- Instant Coffee(Glass Jar),"Tea, Coffee & Health Drinks",496.0
249,ahmedabad,10037403,Tetley Classic Green Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",167.0
250,ahmedabad,10037403,Tetley Classic Green Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",208.0
251,ahmedabad,10037403,Tetley Classic Green Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",119.0
252,ahmedabad,10037406,Tetley Lemon & Honey Green Tea Bags,"Tea, Coffee & Health Drinks",2143.0
253,ahmedabad,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",1369.0
254,ahmedabad,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",572.0
255,ahmedabad,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)","Tea, Coffee & Health Drinks",1098.0
256,ahmedabad,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Health Drinks",793.0
257,ahmedabad,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Milk Drinks",568.0
258,ahmedabad,10062514,Tetley Natural Mango Flavour Green Tea - Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",1.0
259,ahmedabad,10065362,Tata Tea Premium(Pouch),"Tea, Coffee & Health Drinks",8.0
260,ahmedabad,10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),"Tea, Coffee & Health Drinks",145.0
261,ahmedabad,10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),"Tea, Coffee & Milk Drinks",38.0
262,ahmedabad,10073514,Tata Tea Gold Care(Box),"Tea, Coffee & Health Drinks",1915.0
263,ahmedabad,10073514,Tata Tea Gold Care(Box),"Tea, Coffee & Milk Drinks",426.0
264,ahmedabad,10073515,Tata Tea Gold Care Tea(Box),"Tea, Coffee & Health Drinks",545.0
265,ahmedabad,10073515,Tata Tea Gold Care Tea(Box),"Tea, Coffee & Milk Drinks",107.0
266,ahmedabad,10074853,Organic India Tulsi Ginger Turmeric Tea Bags,"Tea, Coffee & Health Drinks",299.0
267,ahmedabad,10074853,Organic India Tulsi Ginger Turmeric Tea Bags(Pack),"Tea, Coffee & Health Drinks",179.0
268,ahmedabad,10074853,Organic India Tulsi Ginger Turmeric Tea Bags(Pack),"Tea, Coffee & Milk Drinks",120.0
269,ahmedabad,10106292,Tata Tea Gold Care Tea(Pouch),"Tea, Coffee & Health Drinks",341.0
270,ahmedabad,10106292,Tata Tea Gold Care Tea(Pouch),"Tea, Coffee & Milk Drinks",60.0
271,ahmedabad,10110034,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Health Drinks",1223.0
272,ahmedabad,10110034,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Milk Drinks",300.0
273,ahmedabad,10113337,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Health Drinks",199.0
274,ahmedabad,10113337,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Milk Drinks",127.0
275,ahmedabad,10113337,"Tata Coffee Gold 100% Pure Instant Coffee (Original, 100% Pure)(Bottle)","Tea, Coffee & Health Drinks",150.0
276,ahmedabad,10113337,"Tata Coffee Gold 100% Pure Instant Coffee (Original, 100% Pure)(Glass Bottle)","Tea, Coffee & Health Drinks",367.0
277,ahmedabad,10140052,Organic India Tulsi Honey Lemon Green Tea Bags(Box),"Tea, Coffee & Health Drinks",1110.0
278,ahmedabad,10140052,Organic India Tulsi Honey Lemon Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",156.0
279,ahmedabad,10156714,Tata Coffee Grand Classic Instant Coffee (Strong Taste),"Tea, Coffee & Health Drinks",735.0
280,ahmedabad,10156714,Tata Coffee Grand Classic- Instant Coffee,"Tea, Coffee & Health Drinks",17.0
281,ahmedabad,10156714,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Health Drinks",782.0
282,ahmedabad,10156714,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Milk Drinks",330.0
283,ahmedabad,10156912,Tata Coffee Gold Hazelnut Instant Coffee - with Free Mug,"Tea, Coffee & Health Drinks",182.0
284,ahmedabad,10159086,"Tata Tata Tea - Elaichi, 1 Kg Tea","Tea, Coffee & Health Drinks",452.0
285,ahmedabad,10159086,Tata Tea Agni Elaichi Tea Leaves,"Tea, Coffee & Health Drinks",480.0
286,ahmedabad,10159086,Tata Tea Agni Elaichi Tea Leaves,"Tea, Coffee & Milk Drinks",25.0
287,ahmedabad,10159086,Tata Tea Agni Elaichi Tea Leaves(Pack),"Tea, Coffee & Milk Drinks",304.0
288,ahmedabad,10159513,Tata Coffee Grand Classic Instant Coffee,"Tea, Coffee & Health Drinks",9.0
289,ahmedabad,10159513,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Health Drinks",307.0
290,ahmedabad,10159513,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",150.0
291,ahmedabad,10159513,Tata Coffee Grand Classic Strong Instant Coffee,"Tea, Coffee & Health Drinks",274.0
292,ahmedabad,10159658,Tata Coffee Grand Classic Instant Coffee,"Tea, Coffee & Health Drinks",324.0
293,ahmedabad,10159658,Tata Coffee Grand Classic- Instant Coffee,"Tea, Coffee & Health Drinks",11.0
294,ahmedabad,10159658,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Health Drinks",589.0
295,ahmedabad,10159658,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Milk Drinks",229.0
296,ahmedabad,10159797,Tata Coffee Grand Premium Instant Coffee,"Tea, Coffee & Health Drinks",575.0
297,ahmedabad,10159797,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Health Drinks",499.0
298,ahmedabad,10159797,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Milk Drinks",241.0
299,ahmedabad,10159798,Tata Coffee Grand Premium Instant Coffee,"Tea, Coffee & Health Drinks",944.0
300,ahmedabad,10159798,Tata Coffee Grand Premium Instant Coffee (100 g),"Tea, Coffee & Health Drinks",291.0
301,ahmedabad,10159798,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Health Drinks",801.0
302,ahmedabad,10159798,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Milk Drinks",413.0
303,ahmedabad,10159799,Tata Coffee Grand Premium - Instant Coffee,"Tea, Coffee & Health Drinks",2.0
304,ahmedabad,10159799,Tata Coffee Grand Premium - Instant Coffee(Jar),"Tea, Coffee & Health Drinks",66.0
305,ahmedabad,10159799,Tata Coffee Grand Premium - Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",108.0
306,ahmedabad,10159799,Tata Coffee Grand Premium Instant Coffee (90 g),"Tea, Coffee & Health Drinks",1.0
307,ahmedabad,10160080,Tata Tea Gold Vita Care Tea,"Tea, Coffee & Health Drinks",441.0
308,ahmedabad,10160080,Tata Tea Gold Vita Care Tea(Pack),"Tea, Coffee & Health Drinks",30.0
309,ahmedabad,10160080,Tata Tea Gold Vita Care Tea(Pack),"Tea, Coffee & Milk Drinks",62.0
310,ahmedabad,10160081,Tata Tea Gold Vita Care Tea,"Tea, Coffee & Health Drinks",171.0
311,ahmedabad,10160081,Tata Tea Gold Vita Care Tea,"Tea, Coffee & Milk Drinks",23.0
312,ahmedabad,10160082,Tata Tea Gold Liquid Instant Tea Premix Lemon Honey,"Tea, Coffee & Health Drinks",141.0
313,ahmedabad,10160082,Tata Tea Gold Liquid Lemon Honey Instant Tea Premix,"Tea, Coffee & Health Drinks",7.0
314,ahmedabad,10160085,Tetley Kahwa Green Tea Bags,"Tea, Coffee & Health Drinks",292.0
315,ahmedabad,10160085,Tetley Kahwa Green Tea Bags,"Tea, Coffee & Milk Drinks",8.0
316,ahmedabad,10160329,Tata Tea Gold Kashmiri Kahwa Instant Tea Premix,"Tea, Coffee & Health Drinks",16.0
317,ahmedabad,10160329,Tata Tea Gold Liquid Instant Tea Premix Kashmiri Kahwa,"Tea, Coffee & Health Drinks",113.0
318,ahmedabad,10160329,Tata Tea Gold Liquid Instant Tea Premix Kashmiri Kahwa,"Tea, Coffee & Milk Drinks",7.0
319,ahmedabad,10165592,Tata Tea Agni Elaichi Tea Leaves,"Tea, Coffee & Health Drinks",109.0
320,ahmedabad,10165592,Tata Tea Agni Elaichi Tea Leaves(Packet),"Tea, Coffee & Health Drinks",180.0
321,ahmedabad,10165592,Tata Tea Agni Elaichi Tea Leaves(Packet),"Tea, Coffee & Milk Drinks",667.0
322,ahmedabad,10179487,Tata Tea Agni Tea,"Tea, Coffee & Health Drinks",1134.0
323,ahmedabad,10179487,Tata Tea Agni Tea,"Tea, Coffee & Milk Drinks",587.0
324,ahmedabad,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Health Drinks",687.0
325,ahmedabad,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Milk Drinks",329.0
326,ahmedabad,10185710,Tetley Ginger Mint & Lemon Flavoured Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",33.0
327,ahmedabad,10185712,Tetley Lemon & Honey Flavoured Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",44.0
328,ahmedabad,10246345,"Tetley Slim Care Green Tea Bags (With L-Carnitine, Ginger, Mint & Lemon)(Box)","Tea, Coffee & Health Drinks",24.0
329,ahmedabad,10246345,"Tetley Slim Care Green Tea Bags (With L-Carnitine, Ginger, Mint & Lemon)(Box)","Tea, Coffee & Milk Drinks",290.0
330,ahmedabad,10246467,"Tetley Slim Care Green Tea Bags (With L-Carnitine, Lemon & Honey)(Box)","Tea, Coffee & Health Drinks",58.0
331,ahmedabad,10246467,"Tetley Slim Care Green Tea Bags (With L-Carnitine, Lemon & Honey)(Box)","Tea, Coffee & Milk Drinks",538.0
332,ahmedabad,10246630,Tetley Classic Green Tea Bags (With Added Vitamin C)(Pouch),"Tea, Coffee & Milk Drinks",33.0
333,ahmednagar,10000197,Organic India Tulsi Classic Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",1.0
334,ahmednagar,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Health Drinks",3.0
335,ahmednagar,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Milk Drinks",15.0
336,ahmednagar,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Health Drinks",1.0
337,ahmednagar,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Milk Drinks",4.0
338,ahmednagar,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Health Drinks",1.0
339,ahmednagar,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Milk Drinks",11.0
340,ahmednagar,10002610,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",6.0
341,ahmednagar,10002610,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Milk Drinks",9.0
342,ahmednagar,10004348,Organic India Tulsi Ginger Tea Bags(Pack),"Tea, Coffee & Milk Drinks",5.0
343,ahmednagar,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Health Drinks",1.0
344,ahmednagar,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Milk Drinks",2.0
345,ahmednagar,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",9.0
346,ahmednagar,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Health Drinks",2.0
347,ahmednagar,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",4.0
348,ahmednagar,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Milk Drinks",4.0
349,ahmednagar,10005305,Tata Tea Premium Tea Bags(Pack),"Tea, Coffee & Health Drinks",1.0
350,ahmednagar,10005305,Tata Tea Premium Tea Bags(Pack),"Tea, Coffee & Milk Drinks",2.0
351,ahmednagar,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",1.0
352,ahmednagar,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Health Drinks",1.0
353,ahmednagar,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Milk Drinks",4.0
354,ahmednagar,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",1.0
355,ahmednagar,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",4.0
356,ahmednagar,10006205,Tata Tea Premium Tea 1 Kg(Pouch),"Tea, Coffee & Milk Drinks",3.0
357,ahmednagar,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",1.0
358,ahmednagar,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",3.0
359,ahmednagar,10006611,Organic India Tulsi Original Green Tea(Pack),"Tea, Coffee & Health Drinks",3.0
360,ahmednagar,10007027,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",14.0
361,ahmednagar,10007027,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Milk Drinks",52.0
362,ahmednagar,10007028,Tata Tea Agni Strong Tea(Pouch),"Tea, Coffee & Health Drinks",1.0
363,ahmednagar,10007028,Tata Tea Agni Strong Tea(Pouch),"Tea, Coffee & Milk Drinks",4.0
364,ahmednagar,10007377,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",5.0
365,ahmednagar,10007377,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",13.0
366,ahmednagar,10007924,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",3.0
367,ahmednagar,10007924,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Milk Drinks",8.0
368,ahmednagar,10009040,Tetley Classic Green Tea Bags (Immune with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",2.0
369,ahmednagar,10011132,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with Added Vitamin C)(Packet)","Tea, Coffee & Milk Drinks",1.0
370,ahmednagar,10015807,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Milk Drinks",6.0
371,ahmednagar,10015808,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",3.0
372,ahmednagar,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",4.0
373,ahmednagar,10037406,Tetley Lemon & Honey Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",3.0
374,ahmednagar,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Health Drinks",3.0
375,ahmednagar,10037407,"Tetley Ginger, Mint & Lemon Green Tea Bags (Immune with added Vitamin C)(Pack)","Tea, Coffee & Milk Drinks",3.0
376,ahmednagar,10065362,Tata Tea Premium(Pouch),"Tea, Coffee & Milk Drinks",4.0
377,ahmednagar,10073514,Tata Tea Gold Care(Box),"Tea, Coffee & Milk Drinks",7.0
378,ahmednagar,10073515,Tata Tea Gold Care Tea(Box),"Tea, Coffee & Milk Drinks",1.0
379,ahmednagar,10106292,Tata Tea Gold Care Tea(Pouch),"Tea, Coffee & Milk Drinks",1.0
380,ahmednagar,10110034,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Health Drinks",2.0
381,ahmednagar,10110034,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Milk Drinks",2.0
382,ahmednagar,10113337,Tata Coffee Gold 100% Pure Instant Coffee (Original)(Jar),"Tea, Coffee & Milk Drinks",1.0
383,ahmednagar,10144356,Tetley Premium Black Leaf Tea (250 g),"Tea, Coffee & Milk Drinks",2.0
384,ahmednagar,10147745,Organic India Premium Speciality Tulsi Tea Green Tea Gift Pack,Cold Drinks & Juices,1.0
385,ahmednagar,10156714,Tata Coffee Grand Classic- Instant Coffee(Pouch),"Tea, Coffee & Health Drinks",2.0
386,ahmednagar,10159086,Tata Tea Agni Elaichi Tea Leaves,"Tea, Coffee & Health Drinks",2.0
387,ahmednagar,10159086,Tata Tea Agni Elaichi Tea Leaves(Pack),"Tea, Coffee & Milk Drinks",6.0
388,ahmednagar,10159513,Tata Coffee Grand Classic Instant Coffee(Jar),"Tea, Coffee & Milk Drinks",2.0
389,ahmednagar,10159797,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Health Drinks",1.0
390,ahmednagar,10159797,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Milk Drinks",2.0
391,ahmednagar,10159798,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Health Drinks",1.0
392,ahmednagar,10159798,Tata Coffee Grand Premium Instant Coffee(Packet),"Tea, Coffee & Milk Drinks",1.0
393,ahmednagar,10160080,Tata Tea Gold Vita Care Tea(Pack),"Tea, Coffee & Health Drinks",1.0
394,ahmednagar,10165592,Tata Tea Agni Elaichi Tea Leaves(Packet),"Tea, Coffee & Health Drinks",2.0
395,ahmednagar,10165592,Tata Tea Agni Elaichi Tea Leaves(Packet),"Tea, Coffee & Milk Drinks",4.0
396,ahmednagar,10179487,Tata Tea Agni Tea,"Tea, Coffee & Milk Drinks",3.0
397,ahmednagar,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Health Drinks",2.0
398,ahmednagar,10179739,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)","Tea, Coffee & Milk Drinks",6.0
399,ahmednagar,10185710,Tetley Ginger Mint & Lemon Flavoured Green Tea Bags(Box),"Tea, Coffee & Milk Drinks",5.0
400,ahmednagar,10246345,"Tetley Slim Care Green Tea Bags (With L-Carnitine, Ginger, Mint & Lemon)(Box)","Tea, Coffee & Milk Drinks",3.0
401,ahmednagar,10249409,Tata Tea Gold Instant Premix (Masala Flavour)(Box),"Tea, Coffee & Milk Drinks",2.0
402,ajmer,10000197,Organic India Tulsi Classic Green Tea Bags,"Tea, Coffee & Health Drinks",42.0
403,ajmer,10000197,Organic India Tulsi Classic Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",49.0
404,ajmer,10000197,Organic India Tulsi Classic Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",20.0
405,ajmer,10000295,Tata Tea Gold,"Tea, Coffee & Health Drinks",149.0
406,ajmer,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Health Drinks",150.0
407,ajmer,10000295,Tata Tea Gold(Pack),"Tea, Coffee & Milk Drinks",114.0
408,ajmer,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g),"Tea, Coffee & Health Drinks",22.0
409,ajmer,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Health Drinks",39.0
410,ajmer,10000296,Tetley Immune with Added Vitamin C Green Tea (100 g)(Pack),"Tea, Coffee & Milk Drinks",15.0
411,ajmer,10000867,Tata Tea Premium Tea,"Tea, Coffee & Health Drinks",263.0
412,ajmer,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Health Drinks",186.0
413,ajmer,10000867,Tata Tea Premium Tea(Pack),"Tea, Coffee & Milk Drinks",137.0
414,ajmer,10002610,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Health Drinks",308.0
415,ajmer,10002610,Tata Tea Agni Special Blend Tea(Pouch),"Tea, Coffee & Milk Drinks",58.0
416,ajmer,10003268,Organic India Jasmine Tulsi Green Tea Bags,"Tea, Coffee & Health Drinks",3.0
417,ajmer,10003268,Organic India Jasmine Tulsi Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",6.0
418,ajmer,10003268,Organic India Jasmine Tulsi Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",2.0
419,ajmer,10004348,Organic India Tulsi Ginger Tea Bags,"Tea, Coffee & Health Drinks",10.0
420,ajmer,10004348,Organic India Tulsi Ginger Tea Bags(Pack),"Tea, Coffee & Health Drinks",12.0
421,ajmer,10004348,Organic India Tulsi Ginger Tea Bags(Pack),"Tea, Coffee & Milk Drinks",8.0
422,ajmer,10004350,Organic India Tulsi Honey Chamomile Tea Bags,"Tea, Coffee & Health Drinks",34.0
423,ajmer,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Health Drinks",56.0
424,ajmer,10004350,Organic India Tulsi Honey Chamomile Tea Bags(Pack),"Tea, Coffee & Milk Drinks",21.0
425,ajmer,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags,"Tea, Coffee & Health Drinks",44.0
426,ajmer,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",57.0
427,ajmer,10004351,Organic India Lemon Ginger Tulsi Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",33.0
428,ajmer,10004352,Organic India Tulsi Sweet Rose Green Tea Bags,"Tea, Coffee & Health Drinks",17.0
429,ajmer,10004352,Organic India Tulsi Sweet Rose Green Tea Bags(Pack),"Tea, Coffee & Health Drinks",7.0
430,ajmer,10004352,Organic India Tulsi Sweet Rose Green Tea Bags(Pack),"Tea, Coffee & Milk Drinks",10.0
431,ajmer,10004353,Organic India Tulsi Mulethi Tea Bags,"Tea, Coffee & Health Drinks",11.0
432,ajmer,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Health Drinks",6.0
433,ajmer,10004353,Organic India Tulsi Mulethi Tea Bags(Pack),"Tea, Coffee & Milk Drinks",7.0
434,ajmer,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",89.0
435,ajmer,10005131,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Milk Drinks",51.0
436,ajmer,10005305,Tata Tea Premium Tea Bags,"Tea, Coffee & Health Drinks",3.0
437,ajmer,10005305,Tata Tea Premium Tea Bags(Pack),"Tea, Coffee & Health Drinks",11.0
438,ajmer,10005305,Tata Tea Premium Tea Bags(Pack),"Tea, Coffee & Milk Drinks",9.0
439,ajmer,10005887,Tetley Lemon & Honey Green Tea Bags,"Tea, Coffee & Health Drinks",4.0
440,ajmer,10005887,Tetley Lemon & Honey Green Tea Bags (Immune with added Vitamin C),"Tea, Coffee & Health Drinks",5.0
441,ajmer,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Health Drinks",9.0
442,ajmer,10005887,Tetley Lemon & Honey Green Tea Bags (with added Vitamin C)(Pack),"Tea, Coffee & Milk Drinks",2.0
443,ajmer,10005893,Tetley Original Black Tea - Tea Bags,"Tea, Coffee & Health Drinks",55.0
444,ajmer,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Health Drinks",53.0
445,ajmer,10005893,Tetley Original Black Tea - Tea Bags(Pack),"Tea, Coffee & Milk Drinks",25.0
446,ajmer,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",59.0
447,ajmer,10006105,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",44.0
448,ajmer,10006205,Tata Tea Premium Tea 1 Kg(Pouch),"Tea, Coffee & Health Drinks",29.0
449,ajmer,10006205,Tata Tea Premium Tea 1 Kg(Pouch),"Tea, Coffee & Milk Drinks",23.0
450,ajmer,10006205,Tata Tea Premium Tea(Pouch),"Tea, Coffee & Health Drinks",6.0
451,ajmer,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Health Drinks",210.0
452,ajmer,10006207,Tata Tea Gold(Pouch),"Tea, Coffee & Milk Drinks",137.0
453,ajmer,10006611,Organic India Tulsi Original Green Tea,"Tea, Coffee & Health Drinks",22.0
